年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2021,5,台原,国際センター,500,127,26,25,0,0,0,0,0,3,0,98,0,373,40,0,246,0,39,48,0
2021,5,台原,大町西公園,197,70,5,2,0,0,0,0,0,1,0,64,0,127,77,0,13,0,23,14,0
2021,5,台原,青葉通一番町,531,323,8,8,0,0,0,0,0,3,0,312,0,208,122,0,26,0,43,17,0
2021,5,台原,宮城野通,572,228,23,6,0,0,0,0,0,3,0,202,0,344,260,0,24,0,26,34,0
2021,5,台原,連坊,377,89,6,6,0,0,0,0,0,3,0,80,0,288,137,0,113,0,16,22,0
2021,5,台原,薬師堂,642,206,19,17,0,0,0,0,0,4,0,183,0,436,225,7,136,0,13,55,0
2021,5,台原,卸町,760,248,26,23,0,0,0,0,0,3,0,219,0,512,450,0,17,0,12,33,0
2021,5,台原,六丁の目,635,186,34,33,0,0,0,0,0,9,0,143,0,449,385,0,44,0,7,13,0
2021,5,台原,荒井,466,145,29,23,0,0,0,0,0,7,0,109,0,321,207,0,40,0,12,62,0
2021,5,北仙台,泉中央,33461,15113,1611,1502,0,0,0,0,0,110,0,13392,0,18348,8927,1331,5806,0,1241,1043,0
2021,5,北仙台,八乙女,6931,2901,373,358,0,0,0,0,0,27,0,2501,0,4030,2342,286,865,0,274,263,0
2021,5,北仙台,黒松,4423,1693,194,190,0,0,0,0,0,24,0,1475,0,2730,1407,220,383,0,428,292,0
2021,5,北仙台,旭ヶ丘,5673,2465,269,250,0,0,0,0,0,21,0,2175,0,3208,1774,237,412,2,439,344,0
2021,5,北仙台,台原,4600,1702,233,213,0,0,0,0,0,21,0,1448,0,2898,1564,61,546,1,391,335,0
2021,5,北仙台,北四番丁,4602,2558,227,208,0,0,0,0,0,24,0,2307,0,2044,1497,9,130,1,214,193,0
2021,5,北仙台,勾当台公園,20756,11128,1306,1244,0,0,0,0,0,63,0,9759,0,9628,7687,75,147,0,1141,578,0
2021,5,北仙台,広瀬通,19152,10845,1301,1254,0,0,0,0,0,47,0,9497,0,8307,6742,133,404,0,656,372,0
2021,5,北仙台,仙台,27187,13960,1993,1892,0,0,0,0,0,141,0,11826,0,13227,9396,218,1741,0,866,1006,0
2021,5,北仙台,五橋,5239,2656,270,234,0,0,0,0,0,10,0,2376,0,2583,1818,30,473,0,177,85,0
2021,5,北仙台,愛宕橋,1454,517,93,86,0,0,0,0,0,11,0,413,0,937,542,17,236,0,98,44,0
2021,5,北仙台,河原町,2369,1043,106,97,0,0,0,0,0,4,0,933,0,1326,916,27,126,0,122,135,0
2021,5,北仙台,長町一丁目,2775,802,117,103,0,0,0,0,0,22,0,663,0,1973,1054,64,673,0,88,94,0
2021,5,北仙台,長町,4359,1718,187,165,0,0,0,0,0,27,0,1504,0,2641,1625,16,486,0,204,310,0
2021,5,北仙台,長町南,5813,2037,222,193,0,0,0,0,0,36,0,1779,0,3776,2665,56,511,0,218,326,0
2021,5,北仙台,富沢,3216,1249,127,116,0,0,0,0,0,34,0,1088,0,1967,1257,22,562,0,89,37,0
2021,5,北仙台,八木山動物公園,687,330,35,32,0,0,0,0,0,23,0,272,0,357,197,0,106,0,32,22,0
2021,5,北仙台,青葉山,1547,399,32,30,0,0,0,0,0,2,0,365,0,1148,307,2,788,0,25,26,0
2021,5,北仙台,川内,448,258,44,44,0,0,0,0,0,2,0,212,0,190,40,18,124,0,4,4,0
2021,5,北仙台,国際センター,449,182,13,10,0,0,0,0,0,12,0,157,0,267,98,79,39,0,47,4,0
2021,5,北仙台,大町西公園,350,174,21,20,0,0,0,0,0,7,0,146,0,176,147,0,1,0,19,9,0
2021,5,北仙台,青葉通一番町,298,103,9,9,0,0,0,0,0,10,0,84,0,195,141,1,5,0,36,12,0
2021,5,北仙台,宮城野通,409,229,24,22,0,0,0,0,0,2,0,203,0,180,121,0,21,0,17,21,0
2021,5,北仙台,連坊,945,301,28,28,0,0,0,0,0,1,0,272,0,644,223,193,198,0,27,3,0
2021,5,北仙台,薬師堂,1101,385,51,50,0,0,0,0,0,4,0,330,0,716,271,30,328,0,52,35,0
2021,5,北仙台,卸町,975,372,58,53,0,0,0,0,0,13,0,301,0,603,517,0,24,0,25,37,0
2021,5,北仙台,六丁の目,1093,417,31,29,0,0,0,0,0,14,0,372,0,676,563,0,72,0,12,29,0
2021,5,北仙台,荒井,814,318,48,47,0,0,0,0,0,9,0,261,0,496,375,0,72,0,6,43,0
2021,5,北四番丁,泉中央,33311,12762,1204,1090,0,0,0,0,0,119,0,11439,0,20549,14161,179,3381,5,1383,1440,0
2021,5,北四番丁,八乙女,11180,5627,520,491,0,0,0,0,0,38,0,5069,0,5553,4273,1,582,0,319,378,0
2021,5,北四番丁,黒松,5432,1963,126,118,0,0,0,0,0,10,0,1827,0,3469,2588,7,296,0,314,264,0
2021,5,北四番丁,旭ヶ丘,7763,2991,246,214,0,0,0,0,0,6,0,2739,0,4772,3566,21,406,5,425,349,0
2021,5,北四番丁,台原,6469,3120,269,257,0,0,0,0,0,14,0,2837,0,3349,2230,49,451,3,344,272,0
2021,5,北四番丁,北仙台,4423,2266,226,213,0,0,0,0,0,16,0,2024,0,2157,1585,26,160,0,192,194,0
2021,5,北四番丁,勾当台公園,2750,1094,160,151,0,0,0,0,0,45,0,889,0,1656,1125,21,38,0,377,95,0
2021,5,北四番丁,広瀬通,6071,3242,407,390,0,0,0,0,0,48,0,2787,0,2829,2365,37,163,0,133,131,0
2021,5,北四番丁,仙台,40165,20371,2838,2681,0,0,0,0,0,146,0,17387,0,19794,16794,922,869,5,596,608,0
2021,5,北四番丁,五橋,5333,2882,267,221,0,0,0,0,0,8,0,2607,0,2451,1653,179,227,0,235,157,0
2021,5,北四番丁,愛宕橋,1536,880,89,87,0,0,0,0,0,3,0,788,0,656,449,38,12,0,84,73,0
2021,5,北四番丁,河原町,3756,1704,140,134,0,0,0,0,0,5,0,1559,0,2052,1655,6,88,0,104,199,0
2021,5,北四番丁,長町一丁目,3723,1484,139,127,0,0,0,0,0,12,0,1333,0,2239,1428,0,434,0,252,125,0
2021,5,北四番丁,長町,11165,4898,463,413,0,0,0,0,0,33,0,4402,0,6267,4690,32,533,2,622,388,0
2021,5,北四番丁,長町南,8718,3094,341,291,0,0,0,0,0,37,0,2716,0,5624,4216,57,474,0,386,491,0
2021,5,北四番丁,富沢,7008,2393,163,154,0,0,0,0,0,38,0,2192,0,4615,3948,0,373,5,143,146,0
2021,5,北四番丁,八木山動物公園,1056,468,36,33,0,0,0,0,0,13,0,419,0,588,427,0,28,0,88,45,0
2021,5,北四番丁,青葉山,1319,536,47,45,0,0,0,0,0,5,0,484,0,783,323,0,417,0,3,40,0
2021,5,北四番丁,川内,674,379,20,19,0,0,0,0,0,3,0,356,0,295,147,35,104,0,3,6,0
2021,5,北四番丁,国際センター,367,228,21,21,0,0,0,0,0,4,0,203,0,139,31,78,13,0,11,6,0
2021,5,北四番丁,大町西公園,299,177,11,10,0,0,0,0,0,4,0,162,0,122,76,1,1,0,18,26,0
2021,5,北四番丁,青葉通一番町,372,269,26,23,0,0,0,0,0,4,0,239,0,103,36,3,13,0,19,32,0
2021,5,北四番丁,宮城野通,586,398,31,25,0,0,0,0,0,4,0,363,0,188,148,0,6,0,14,20,0
2021,5,北四番丁,連坊,1182,371,28,28,0,0,0,0,0,2,0,341,0,811,453,200,90,0,49,19,0
2021,5,北四番丁,薬師堂,1880,770,47,44,0,0,0,0,0,5,0,718,0,1110,786,109,69,0,67,79,0
2021,5,北四番丁,卸町,1479,563,28,26,0,0,0,0,0,8,0,527,0,916,803,0,39,1,55,18,0
2021,5,北四番丁,六丁の目,1344,550,67,62,0,0,0,0,0,8,0,475,0,794,716,0,56,0,10,12,0
2021,5,北四番丁,荒井,1010,358,29,27,0,0,0,0,0,10,0,319,0,652,543,0,23,4,40,42,0
2021,5,勾当台公園,泉中央,53128,21864,1963,1772,0,0,0,0,0,368,0,19533,0,31264,26075,102,843,0,2983,1261,0
2021,5,勾当台公園,八乙女,17900,6815,646,614,0,0,0,0,0,115,0,6054,0,11085,9782,1,193,0,850,259,0
2021,5,勾当台公園,黒松,11939,4678,436,389,0,0,0,0,0,62,0,4180,0,7261,5657,6,231,0,1105,262,0
2021,5,勾当台公園,旭ヶ丘,17681,6632,635,586,0,0,0,0,0,46,0,5951,0,11049,8570,16,199,0,1670,594,0
2021,5,勾当台公園,台原,18886,9913,1084,1021,0,0,0,0,0,36,0,8793,0,8973,6653,32,308,0,1484,496,0
2021,5,勾当台公園,北仙台,21786,10887,1321,1249,0,0,0,0,0,80,0,9486,0,10899,8687,68,236,0,1296,612,0
2021,5,勾当台公園,北四番丁,2903,1290,219,202,0,0,0,0,0,40,0,1031,0,1613,1025,21,71,0,388,108,0
2021,5,勾当台公園,広瀬通,1540,526,83,78,0,0,0,0,0,38,0,405,0,1014,774,4,26,0,113,97,0
2021,5,勾当台公園,仙台,42754,22041,3044,2879,0,0,0,0,0,316,0,18681,0,20713,18095,172,357,0,1287,802,0
2021,5,勾当台公園,五橋,7749,4329,485,460,0,0,0,0,0,34,0,3810,0,3420,2687,112,32,0,444,145,0
2021,5,勾当台公園,愛宕橋,3698,1669,202,194,0,0,0,0,0,18,0,1449,0,2029,1564,0,63,0,348,54,0
2021,5,勾当台公園,河原町,8037,3533,334,312,0,0,0,0,0,22,0,3177,0,4504,3856,2,43,1,438,164,0
2021,5,勾当台公園,長町一丁目,7230,2560,217,203,0,0,0,0,0,28,0,2315,0,4670,3982,0,68,0,459,161,0
2021,5,勾当台公園,長町,21679,9079,780,721,0,0,0,0,0,82,0,8217,0,12600,10576,37,165,3,1333,486,0
2021,5,勾当台公園,長町南,22320,9386,790,729,0,0,0,0,0,96,0,8500,0,12934,10919,2,223,1,1324,465,0
2021,5,勾当台公園,富沢,16842,5327,397,379,0,0,0,0,0,44,0,4886,0,11515,10760,0,183,6,356,210,0
2021,5,勾当台公園,八木山動物公園,1268,538,27,23,0,0,0,0,0,17,0,494,0,730,563,0,5,0,126,36,0
2021,5,勾当台公園,青葉山,434,246,16,7,0,0,0,0,0,3,0,227,0,188,30,64,62,0,6,26,0
2021,5,勾当台公園,川内,973,277,11,11,0,0,0,0,0,3,0,263,0,696,658,2,8,0,6,22,0
2021,5,勾当台公園,国際センター,304,152,15,13,0,0,0,0,0,6,0,131,0,152,112,15,7,0,16,2,0
2021,5,勾当台公園,大町西公園,291,158,15,14,0,0,0,0,0,14,0,129,0,133,56,0,1,1,66,9,0
2021,5,勾当台公園,青葉通一番町,189,85,10,10,0,0,0,0,0,15,0,60,0,104,50,1,2,0,37,14,0
2021,5,勾当台公園,宮城野通,782,492,68,63,0,0,0,0,0,16,0,408,0,290,172,0,1,0,70,47,0
2021,5,勾当台公園,連坊,2629,995,78,76,0,0,0,0,0,4,0,913,0,1634,1425,20,21,0,102,66,0
2021,5,勾当台公園,薬師堂,3699,1564,78,73,0,0,0,0,0,5,0,1481,0,2135,1759,17,5,0,241,113,0
2021,5,勾当台公園,卸町,2473,1034,81,74,0,0,0,0,0,14,0,939,0,1439,1297,0,10,0,95,37,0
2021,5,勾当台公園,六丁の目,2015,776,57,52,0,0,0,0,0,13,0,706,0,1239,1124,0,16,0,57,42,0
2021,5,勾当台公園,荒井,2755,803,55,53,0,0,0,0,0,28,0,720,0,1952,1795,0,15,3,76,63,0
2021,5,広瀬通,泉中央,43882,19539,1845,1724,0,0,0,0,0,262,0,17432,0,24343,18980,201,2874,1,1573,714,0
2021,5,広瀬通,八乙女,13048,5681,588,569,0,0,0,0,0,51,0,5042,0,7367,6091,7,630,0,408,231,0
2021,5,広瀬通,黒松,9559,3950,459,443,0,0,0,0,0,46,0,3445,0,5609,4464,23,376,0,537,209,0
2021,5,広瀬通,旭ヶ丘,13447,5698,620,582,0,0,0,0,0,20,0,5058,0,7749,5921,18,555,0,868,387,0
2021,5,広瀬通,台原,10605,4165,533,511,0,0,0,0,0,18,0,3614,0,6440,5182,18,438,0,433,369,0
2021,5,広瀬通,北仙台,15771,8308,1090,1034,0,0,0,0,0,29,0,7189,0,7463,5926,153,425,0,584,375,0
2021,5,広瀬通,北四番丁,4781,2629,388,366,0,0,0,0,0,35,0,2206,0,2152,1713,32,142,1,127,137,0
2021,5,広瀬通,勾当台公園,1222,425,67,60,0,0,0,0,0,35,0,323,0,797,559,3,29,0,112,94,0
2021,5,広瀬通,仙台,5053,2933,580,563,0,0,0,0,0,59,0,2294,0,2120,1506,83,320,0,65,146,0
2021,5,広瀬通,五橋,3259,1843,298,282,0,0,0,0,0,14,0,1531,0,1416,1065,27,98,0,133,93,0
2021,5,広瀬通,愛宕橋,2413,1355,236,229,0,0,0,0,0,5,0,1114,0,1058,793,35,89,0,80,61,0
2021,5,広瀬通,河原町,6842,3356,422,414,0,0,0,0,0,4,0,2930,0,3486,2911,47,181,0,260,87,0
2021,5,広瀬通,長町一丁目,5789,2555,231,218,0,0,0,0,0,8,0,2316,0,3234,2830,0,201,0,154,49,0
2021,5,広瀬通,長町,13450,6477,747,699,0,0,0,0,0,27,0,5703,0,6973,5348,45,654,0,595,331,0
2021,5,広瀬通,長町南,15730,7258,877,817,0,0,0,0,0,36,0,6345,0,8472,7015,76,535,0,528,318,0
2021,5,広瀬通,富沢,13037,4802,373,368,0,0,0,0,0,33,0,4396,0,8235,7454,2,561,0,146,72,0
2021,5,広瀬通,八木山動物公園,194,74,13,12,0,0,0,0,0,6,0,55,0,120,69,0,36,0,13,2,0
2021,5,広瀬通,青葉山,20,15,4,4,0,0,0,0,0,2,0,9,0,5,0,0,5,0,0,0,0
2021,5,広瀬通,川内,37,24,3,3,0,0,0,0,0,0,0,21,0,13,10,0,2,0,1,0,0
2021,5,広瀬通,国際センター,62,53,8,7,0,0,0,0,0,2,0,43,0,9,0,0,2,0,7,0,0
2021,5,広瀬通,大町西公園,52,44,6,5,0,0,0,0,0,2,0,36,0,8,1,0,1,0,6,0,0
2021,5,広瀬通,青葉通一番町,11,5,0,0,0,0,0,0,0,0,0,5,0,6,1,0,0,0,2,3,0
2021,5,広瀬通,宮城野通,139,78,22,22,0,0,0,0,0,3,0,53,0,61,10,0,25,0,16,10,0
2021,5,広瀬通,連坊,426,197,25,25,0,0,0,0,0,1,0,171,0,229,178,26,10,0,14,1,0
2021,5,広瀬通,薬師堂,789,396,31,25,0,0,0,0,0,4,0,361,0,393,343,19,8,0,15,8,0
2021,5,広瀬通,卸町,736,335,43,42,0,0,0,0,0,5,0,287,0,401,368,7,8,0,11,7,0
2021,5,広瀬通,六丁の目,394,145,22,22,0,0,0,0,0,1,0,122,0,249,196,0,44,0,1,8,0
2021,5,広瀬通,荒井,333,105,10,9,0,0,0,0,0,4,0,91,0,228,182,0,25,0,8,13,0
2021,5,仙台,泉中央,160389,75967,11118,10449,0,0,0,0,0,969,0,63877,3,84422,53805,3522,19473,4,4511,3107,0
2021,5,仙台,八乙女,46640,19654,3062,2896,0,0,0,0,0,325,0,16266,1,26986,18911,530,5608,2,1222,713,0
2021,5,仙台,黒松,28108,11898,1726,1663,0,0,0,0,0,129,0,10043,0,16210,11868,306,1995,0,1211,830,0
2021,5,仙台,旭ヶ丘,39535,16321,2279,2106,0,0,0,0,0,97,0,13945,0,23214,16617,264,2790,0,2069,1474,0
2021,5,仙台,台原,31225,13588,1950,1847,0,0,0,0,0,73,0,11565,0,17637,12920,227,2465,1,1036,988,0
2021,5,仙台,北仙台,27408,12969,1835,1733,0,0,0,0,0,135,0,10999,0,14439,9907,278,2270,0,923,1061,0
2021,5,仙台,北四番丁,40176,21338,2807,2678,0,0,0,0,0,137,0,18393,1,18838,15764,1019,911,14,703,427,0
2021,5,仙台,勾当台公園,48133,28022,3456,3276,0,0,0,0,0,313,0,24252,1,20111,17061,234,473,3,1518,822,0
2021,5,仙台,広瀬通,6621,4129,822,789,0,0,0,0,0,74,0,3233,0,2492,1501,108,538,0,85,260,0
2021,5,仙台,五橋,16516,8557,1362,1275,0,0,0,0,0,58,0,7137,0,7959,5130,643,554,2,1001,629,0
2021,5,仙台,愛宕橋,14896,7669,1351,1285,0,0,0,0,0,46,0,6271,1,7227,4717,570,530,0,975,435,0
2021,5,仙台,河原町,41474,18277,2848,2695,0,0,0,0,0,73,0,15356,0,23197,18930,638,1065,0,1705,859,0
2021,5,仙台,長町一丁目,27790,11327,1537,1394,0,0,0,0,0,77,0,9712,1,16463,12246,770,1693,2,1083,669,0
2021,5,仙台,長町,34075,13370,2089,1903,0,0,0,0,0,251,0,11030,0,20705,12938,139,1940,8,3502,2178,0
2021,5,仙台,長町南,72634,34363,5085,4684,0,0,0,0,0,339,0,28939,0,38271,27692,559,3744,1,3719,2556,0
2021,5,仙台,富沢,50452,19911,2405,2241,0,0,0,0,0,307,0,17199,0,30541,24244,239,4437,4,895,722,0
2021,5,仙台,八木山動物公園,33647,16189,2539,2356,0,0,0,0,0,291,0,13359,0,17458,7609,498,6924,1,1434,992,0
2021,5,仙台,青葉山,17992,7237,603,588,0,0,0,0,0,48,0,6586,0,10755,2869,1398,6143,0,139,206,0
2021,5,仙台,川内,15929,9706,1165,1152,0,0,0,0,0,72,0,8469,0,6223,3281,933,1593,1,302,113,0
2021,5,仙台,国際センター,19380,8249,1239,1181,0,0,0,0,0,152,0,6858,0,11131,1191,8019,1350,0,406,165,0
2021,5,仙台,大町西公園,12425,8211,1064,1013,0,0,0,0,0,67,0,7080,0,4214,2407,303,675,1,656,172,0
2021,5,仙台,青葉通一番町,12043,7535,1028,958,0,0,0,0,0,161,0,6346,0,4508,2497,105,667,0,866,373,0
2021,5,仙台,宮城野通,980,402,76,67,0,0,0,0,0,24,0,302,0,578,236,7,146,0,113,76,0
2021,5,仙台,連坊,29653,12641,1785,1728,0,0,0,0,0,65,0,10790,1,17012,8138,4686,2546,0,1126,516,0
2021,5,仙台,薬師堂,47692,19774,2908,2780,0,0,0,0,0,112,0,16754,0,27918,13155,8491,3305,0,1838,1129,0
2021,5,仙台,卸町,35235,17046,2819,2720,0,0,0,0,0,150,0,14077,0,18189,13053,329,2846,0,1149,812,0
2021,5,仙台,六丁の目,33225,15072,2429,2311,0,0,0,0,0,142,0,12501,0,18153,12016,1994,3065,0,540,538,0
2021,5,仙台,荒井,23453,9959,1620,1527,0,0,0,0,0,184,0,8154,1,13494,8956,212,2799,9,697,821,0
2021,5,五橋,泉中央,14261,5777,734,689,0,0,0,0,0,108,0,4935,0,8484,4647,106,3175,0,358,198,0
2021,5,五橋,八乙女,3905,1476,164,163,0,0,0,0,0,26,0,1286,0,2429,1856,0,424,0,108,41,0
2021,5,五橋,黒松,1671,583,51,50,0,0,0,0,0,7,0,525,0,1088,706,0,273,0,49,60,0
2021,5,五橋,旭ヶ丘,2552,893,114,100,0,0,0,0,0,4,0,775,0,1659,1068,0,303,0,167,121,0
2021,5,五橋,台原,2642,1185,115,111,0,0,0,0,0,7,0,1063,0,1457,912,11,344,0,78,112,0
2021,5,五橋,北仙台,4217,2139,253,222,0,0,0,0,0,5,0,1881,0,2078,1516,24,369,0,118,51,0
2021,5,五橋,北四番丁,5099,2812,261,210,0,0,0,0,0,9,0,2542,0,2287,1585,158,211,0,167,166,0
2021,5,五橋,勾当台公園,9476,5658,652,633,0,0,0,0,0,33,0,4973,0,3818,3062,41,40,0,527,148,0
2021,5,五橋,広瀬通,4424,2699,383,374,0,0,0,0,0,17,0,2299,0,1725,1265,29,184,0,168,79,0
2021,5,五橋,仙台,15944,8027,1251,1162,0,0,0,0,0,66,0,6710,0,7917,5020,485,800,2,891,719,0
2021,5,五橋,愛宕橋,169,73,12,12,0,0,0,0,0,5,0,56,0,96,58,2,21,0,10,5,0
2021,5,五橋,河原町,3684,1466,236,227,0,0,0,0,0,7,0,1223,0,2218,1668,93,244,0,125,88,0
2021,5,五橋,長町一丁目,4544,2410,207,192,0,0,0,0,0,4,0,2199,0,2134,1573,64,166,0,221,110,0
2021,5,五橋,長町,11831,6140,694,628,0,0,0,0,0,41,0,5404,1,5691,3900,233,539,0,689,330,0
2021,5,五橋,長町南,10518,4912,568,527,0,0,0,0,0,30,0,4314,0,5606,3769,110,857,0,468,402,0
2021,5,五橋,富沢,8308,4042,357,340,0,0,0,0,0,15,0,3670,0,4266,3498,17,530,1,106,114,0
2021,5,五橋,八木山動物公園,417,240,19,18,0,0,0,0,0,4,0,217,0,177,118,0,7,0,30,22,0
2021,5,五橋,青葉山,491,198,17,17,0,0,0,0,0,1,0,180,0,293,96,82,111,0,1,3,0
2021,5,五橋,川内,228,169,24,24,0,0,0,0,0,3,0,142,0,59,16,26,12,0,4,1,0
2021,5,五橋,国際センター,302,162,14,14,0,0,0,0,0,3,0,145,0,140,33,18,47,0,40,2,0
2021,5,五橋,大町西公園,231,160,15,14,0,0,0,0,0,0,0,145,0,71,18,18,20,0,6,9,0
2021,5,五橋,青葉通一番町,581,325,43,37,0,0,0,0,0,5,0,277,0,256,143,3,4,0,76,30,0
2021,5,五橋,宮城野通,78,41,8,6,0,0,0,0,0,0,0,33,0,37,14,0,0,0,19,4,0
2021,5,五橋,連坊,129,52,3,2,0,0,0,0,0,0,0,49,0,77,42,0,14,0,6,15,0
2021,5,五橋,薬師堂,579,280,31,29,0,0,0,0,0,3,0,246,0,299,235,1,24,0,17,22,0
2021,5,五橋,卸町,847,314,51,44,0,0,0,0,0,3,0,260,0,533,428,55,7,0,15,28,0
2021,5,五橋,六丁の目,512,296,33,33,0,0,0,0,0,12,0,251,0,216,156,0,31,0,8,21,0
2021,5,五橋,荒井,475,143,13,12,0,0,0,0,0,4,0,126,0,332,283,0,14,0,23,12,0
2021,5,愛宕橋,泉中央,3789,1581,220,194,0,0,0,0,0,63,0,1298,0,2208,965,28,968,0,146,101,0
2021,5,愛宕橋,八乙女,887,396,64,64,0,0,0,0,0,5,0,327,0,491,269,0,145,0,21,56,0
2021,5,愛宕橋,黒松,316,92,11,11,0,0,0,0,0,3,0,78,0,224,171,0,30,0,20,3,0
2021,5,愛宕橋,旭ヶ丘,507,196,44,43,0,0,0,0,0,1,0,151,0,311,156,0,46,0,62,47,0
2021,5,愛宕橋,台原,666,271,41,39,0,0,0,0,0,6,0,224,0,395,264,0,70,0,53,8,0
2021,5,愛宕橋,北仙台,1308,445,63,63,0,0,0,0,0,5,0,377,0,863,538,10,192,0,99,24,0
2021,5,愛宕橋,北四番丁,1906,1008,93,86,0,0,0,0,0,2,0,913,0,898,651,41,37,0,98,71,0
2021,5,愛宕橋,勾当台公園,4675,2146,312,304,0,0,0,0,0,11,0,1823,0,2529,2037,2,50,0,380,60,0
2021,5,愛宕橋,広瀬通,3753,2225,412,404,0,0,0,0,0,8,0,1804,1,1528,1116,27,163,0,166,56,0
2021,5,愛宕橋,仙台,15080,8042,1540,1470,0,0,0,0,0,45,0,6457,0,7038,4459,533,560,0,972,514,0
2021,5,愛宕橋,五橋,204,94,26,25,0,0,0,0,0,7,0,61,0,110,62,2,16,0,22,8,0
2021,5,愛宕橋,河原町,398,133,15,13,0,0,0,0,0,10,0,108,0,265,159,18,10,0,60,18,0
2021,5,愛宕橋,長町一丁目,1143,545,56,54,0,0,0,0,0,5,0,484,0,598,356,1,33,0,125,83,0
2021,5,愛宕橋,長町,4930,2244,329,311,0,0,0,0,0,15,0,1900,0,2686,1484,440,176,0,400,186,0
2021,5,愛宕橋,長町南,3279,1593,202,183,0,0,0,0,0,21,0,1370,0,1686,1008,29,156,0,322,171,0
2021,5,愛宕橋,富沢,1596,662,91,87,0,0,0,0,0,7,0,564,0,934,616,0,207,0,83,28,0
2021,5,愛宕橋,八木山動物公園,100,42,9,6,0,0,0,0,0,4,0,29,0,58,44,0,5,0,8,1,0
2021,5,愛宕橋,青葉山,314,171,11,11,0,0,0,0,0,1,0,159,0,143,43,15,83,0,1,1,0
2021,5,愛宕橋,川内,207,122,7,7,0,0,0,0,0,3,0,112,0,85,32,32,16,0,2,3,0
2021,5,愛宕橋,国際センター,252,92,23,12,0,0,0,0,0,0,0,69,0,160,35,101,4,0,17,3,0
2021,5,愛宕橋,大町西公園,241,137,35,34,0,0,0,0,0,1,0,101,0,104,82,1,4,0,13,4,0
2021,5,愛宕橋,青葉通一番町,710,396,26,21,0,0,0,0,0,7,0,363,0,314,155,2,0,0,118,39,0
2021,5,愛宕橋,宮城野通,101,45,4,3,0,0,0,0,0,0,0,41,0,56,42,0,5,0,4,5,0
2021,5,愛宕橋,連坊,47,19,3,2,0,0,0,0,0,0,0,16,0,28,19,0,0,0,8,1,0
2021,5,愛宕橋,薬師堂,159,63,5,4,0,0,0,0,0,0,0,58,0,96,75,0,3,0,12,6,0
2021,5,愛宕橋,卸町,406,135,16,16,0,0,0,0,0,1,0,118,0,271,216,0,32,0,22,1,0
2021,5,愛宕橋,六丁の目,245,63,7,7,0,0,0,0,0,5,0,51,0,182,124,0,27,0,3,28,0
2021,5,愛宕橋,荒井,145,44,5,4,0,0,0,0,0,3,0,36,0,101,65,0,0,0,18,18,0
2021,5,河原町,泉中央,6487,2420,285,264,0,0,0,0,0,86,0,2049,0,4067,2613,19,1031,0,229,175,0
2021,5,河原町,八乙女,1502,464,38,22,0,0,0,0,0,7,0,419,0,1038,600,0,362,0,57,19,0
2021,5,河原町,黒松,581,218,24,24,0,0,0,0,0,5,0,189,0,363,295,0,10,0,30,28,0
2021,5,河原町,旭ヶ丘,893,336,23,20,0,0,0,0,0,3,0,310,0,557,400,0,44,0,80,33,0
2021,5,河原町,台原,1021,404,62,55,0,0,0,0,0,2,0,340,0,617,336,0,123,0,40,118,0
2021,5,河原町,北仙台,2428,1093,137,124,0,0,0,0,0,3,0,953,0,1335,943,29,142,0,87,134,0
2021,5,河原町,北四番丁,4360,2096,150,144,0,0,0,0,0,12,0,1934,0,2264,1892,5,62,0,175,130,0
2021,5,河原町,勾当台公園,10043,4680,457,442,0,0,0,0,0,15,0,4208,0,5363,4564,1,21,0,571,206,0
2021,5,河原町,広瀬通,9368,4880,619,598,0,0,0,0,0,10,0,4251,0,4488,3672,65,251,0,367,133,0
2021,5,河原町,仙台,38586,17558,2855,2708,0,0,0,0,0,78,0,14625,0,21028,17178,562,800,0,1536,952,0
2021,5,河原町,五橋,4390,1819,255,248,0,0,0,0,0,15,0,1549,0,2571,1925,112,299,0,141,94,0
2021,5,河原町,愛宕橋,375,139,24,22,0,0,0,0,0,9,0,106,0,236,125,23,7,0,64,17,0
2021,5,河原町,長町一丁目,791,388,77,61,0,0,0,0,0,4,0,307,0,403,166,0,9,0,138,90,0
2021,5,河原町,長町,6508,3339,535,482,0,0,0,0,0,18,0,2786,0,3169,1796,103,252,0,703,315,0
2021,5,河原町,長町南,6681,3345,517,437,0,0,0,0,0,17,0,2811,0,3336,1818,14,214,0,871,419,0
2021,5,河原町,富沢,2681,1035,146,139,0,0,0,0,0,12,0,877,0,1646,1264,0,221,0,106,55,0
2021,5,河原町,八木山動物公園,319,174,14,10,0,0,0,0,0,3,0,157,0,145,94,0,35,0,11,5,0
2021,5,河原町,青葉山,484,130,2,1,0,0,0,0,0,1,0,127,0,354,180,7,117,0,1,49,0
2021,5,河原町,川内,146,83,6,6,0,0,0,0,0,0,0,77,0,63,23,10,18,0,12,0,0
2021,5,河原町,国際センター,525,206,20,20,0,0,0,0,0,5,0,181,0,319,55,133,94,0,22,15,0
2021,5,河原町,大町西公園,454,260,22,20,0,0,0,0,0,3,0,235,0,194,161,1,2,0,25,5,0
2021,5,河原町,青葉通一番町,1909,905,69,63,0,0,0,0,0,9,0,827,0,1004,811,2,0,0,153,38,0
