年月日,乗車駅,降車駅,総計,定期以外計,普通券計,普通券大人,普通券小人,乗継計,乗継大人,乗継小人,地下売,バス売,一日券,プリペイド,ICSF,定期以外その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,定期その他
2018-04-01,泉中央,八乙女,20836,9902,2114,1874,240,0,0,0,0,0,278,0,7510,0,10934,5770,234,1439,5,2433,1053,0
2018-04-01,泉中央,黒松,13794,7062,1332,1142,190,0,0,0,0,0,150,0,5580,0,6732,2758,242,912,0,2182,638,0
2018-04-01,泉中央,旭ヶ丘,19562,8887,1626,1364,262,0,0,0,0,0,148,0,7113,0,10675,4092,222,1856,2,3238,1265,0
2018-04-01,泉中央,台原,17599,8033,1519,1306,213,0,0,0,0,0,104,0,6410,0,9566,3503,284,3838,2,1291,648,0
2018-04-01,泉中央,北仙台,39399,17853,3136,2931,205,0,0,0,0,0,173,0,14544,0,21546,8517,2577,7472,6,1864,1110,0
2018-04-01,泉中央,北四番丁,39695,15741,2123,1930,193,0,0,0,0,0,173,0,13444,1,23954,16498,374,4363,16,1583,1120,0
2018-04-01,泉中央,勾当台公園,87494,42518,7511,6911,600,0,0,0,0,0,785,0,34219,3,44976,35258,255,2467,10,5651,1335,0
2018-04-01,泉中央,広瀬通,82154,40700,7426,6950,476,0,0,0,0,0,615,0,32655,4,41454,31233,445,5224,0,3532,1020,0
2018-04-01,泉中央,仙台,249850,137974,31893,29621,2272,0,0,0,0,0,2133,0,103941,7,111876,64894,6959,28200,17,8312,3494,0
2018-04-01,泉中央,五橋,21640,7914,1336,1236,100,0,0,0,0,0,196,0,6381,1,13726,6052,291,6698,0,466,219,0
2018-04-01,泉中央,愛宕橋,4117,1621,354,329,25,0,0,0,0,0,57,0,1210,0,2496,1027,16,1196,2,188,67,0
2018-04-01,泉中央,河原町,6359,2630,561,519,42,0,0,0,0,0,145,0,1924,0,3729,1987,27,1203,0,324,188,0
2018-04-01,泉中央,長町一丁目,5786,2681,419,370,49,0,0,0,0,0,178,0,2084,0,3105,1621,63,904,0,354,163,0
2018-04-01,泉中央,長町,19256,7894,1485,1312,173,0,0,0,0,0,556,0,5853,0,11362,4752,312,4835,4,851,608,0
2018-04-01,泉中央,長町南,16317,6318,1157,992,165,0,0,0,0,0,612,0,4549,0,9999,4465,201,3873,3,806,651,0
2018-04-01,泉中央,富沢,11801,5999,1549,1400,149,0,0,0,0,0,842,0,3608,0,5802,3012,24,2313,6,225,222,0
2018-04-01,泉中央,八木山動物公園,5344,2210,480,350,130,0,0,0,0,0,272,0,1458,0,3134,653,70,2184,1,147,79,0
2018-04-01,泉中央,青葉山,3617,776,89,87,2,0,0,0,0,0,11,0,676,0,2841,625,80,2063,0,35,38,0
2018-04-01,泉中央,川内,2740,786,81,80,1,0,0,0,0,0,42,0,663,0,1954,244,65,1593,0,43,9,0
2018-04-01,泉中央,国際センター,4590,1774,226,213,13,0,0,0,0,0,475,0,1073,0,2816,151,333,2191,0,127,14,0
2018-04-01,泉中央,大町西公園,2045,1097,187,162,25,0,0,0,0,0,66,0,844,0,948,595,11,134,0,147,61,0
2018-04-01,泉中央,青葉通一番町,2264,981,174,149,25,0,0,0,0,0,67,0,740,0,1283,850,2,81,0,289,61,0
2018-04-01,泉中央,宮城野通,1879,793,91,73,18,0,0,0,0,0,58,0,644,0,1086,828,18,85,0,87,68,0
2018-04-01,泉中央,連坊,4477,1122,169,159,10,0,0,0,0,0,48,0,905,0,3355,643,232,2321,0,117,42,0
2018-04-01,泉中央,薬師堂,5842,1897,263,236,27,0,0,0,0,0,92,0,1542,0,3945,988,200,2375,0,222,160,0
2018-04-01,泉中央,卸町,3321,1255,196,184,12,0,0,0,0,0,48,0,1011,0,2066,1256,25,615,2,84,84,0
2018-04-01,泉中央,六丁の目,2743,1000,150,138,12,0,0,0,0,0,56,0,794,0,1743,1032,2,612,0,52,45,0
2018-04-01,泉中央,荒井,2171,685,123,111,12,0,0,0,0,0,56,0,506,0,1486,707,14,592,0,62,111,0
2018-04-01,八乙女,泉中央,21283,11233,2461,2152,309,0,0,0,0,0,191,0,8581,0,10050,5042,227,1230,5,2355,1191,0
2018-04-01,八乙女,黒松,2358,1088,211,174,37,0,0,0,0,0,32,0,845,0,1270,474,15,197,0,432,152,0
2018-04-01,八乙女,旭ヶ丘,4101,2124,444,405,39,0,0,0,0,0,28,0,1652,0,1977,696,16,280,7,616,362,0
2018-04-01,八乙女,台原,3724,1600,284,260,24,0,0,0,0,0,19,0,1297,0,2124,825,31,674,0,305,289,0
2018-04-01,八乙女,北仙台,8479,3946,688,642,46,0,0,0,0,0,25,0,3233,0,4533,2396,226,1292,0,344,275,0
2018-04-01,八乙女,北四番丁,14396,7467,655,624,31,0,0,0,0,0,41,0,6771,0,6929,5528,13,651,0,500,237,0
2018-04-01,八乙女,勾当台公園,28570,12474,2207,2049,158,0,0,0,0,0,165,0,10102,0,16096,13587,7,629,3,1508,362,0
2018-04-01,八乙女,広瀬通,26281,12364,2220,2099,121,0,0,0,0,0,140,0,10002,2,13917,11605,33,979,0,974,326,0
2018-04-01,八乙女,仙台,68911,33889,7967,7440,527,0,0,0,0,0,427,0,25495,0,35022,24572,699,6467,2,2341,941,0
2018-04-01,八乙女,五橋,6448,2445,343,328,15,0,0,0,0,0,23,0,2079,0,4003,2458,13,1268,0,185,79,0
2018-04-01,八乙女,愛宕橋,1083,330,78,77,1,0,0,0,0,0,6,0,246,0,753,437,0,247,0,31,38,0
2018-04-01,八乙女,河原町,1529,560,94,82,12,0,0,0,0,0,24,0,442,0,969,647,0,176,0,84,62,0
2018-04-01,八乙女,長町一丁目,1366,583,83,55,28,0,0,0,0,0,26,0,474,0,783,455,1,171,0,85,71,0
2018-04-01,八乙女,長町,5772,2049,468,418,50,0,0,0,0,0,104,0,1477,0,3723,2237,129,943,0,290,124,0
2018-04-01,八乙女,長町南,4496,1714,314,266,48,0,0,0,0,0,144,0,1256,0,2782,1606,25,731,2,242,176,0
2018-04-01,八乙女,富沢,2669,1210,254,230,24,0,0,0,0,0,134,0,822,0,1459,895,0,482,1,44,37,0
2018-04-01,八乙女,八木山動物公園,1293,528,147,112,35,0,0,0,0,0,68,0,313,0,765,142,3,557,0,57,6,0
2018-04-01,八乙女,青葉山,1122,262,18,18,0,0,0,0,0,0,9,0,235,0,860,356,1,487,0,12,4,0
2018-04-01,八乙女,川内,635,201,29,29,0,0,0,0,0,0,8,0,164,0,434,105,0,305,0,20,4,0
2018-04-01,八乙女,国際センター,711,276,31,26,5,0,0,0,0,0,50,0,195,0,435,43,10,322,0,36,24,0
2018-04-01,八乙女,大町西公園,612,349,82,73,9,0,0,0,0,0,8,0,259,0,263,181,0,18,0,57,7,0
2018-04-01,八乙女,青葉通一番町,1013,491,51,45,6,0,0,0,0,0,24,0,416,0,522,401,0,13,0,101,7,0
2018-04-01,八乙女,宮城野通,965,471,57,51,6,0,0,0,0,0,26,0,388,0,494,432,1,13,0,39,9,0
2018-04-01,八乙女,連坊,1142,287,45,42,3,0,0,0,0,0,7,0,235,0,855,271,14,540,0,23,7,0
2018-04-01,八乙女,薬師堂,1885,774,170,156,14,0,0,0,0,0,26,0,578,0,1111,540,0,495,0,43,33,0
2018-04-01,八乙女,卸町,1128,415,53,52,1,0,0,0,0,0,11,0,351,0,713,478,0,159,0,41,35,0
2018-04-01,八乙女,六丁の目,824,296,36,30,6,0,0,0,0,0,12,0,248,0,528,348,0,149,0,11,20,0
2018-04-01,八乙女,荒井,525,190,26,23,3,0,0,0,0,0,11,0,153,0,335,236,0,52,0,37,10,0
2018-04-01,黒松,泉中央,14207,7352,1431,1271,160,0,0,0,0,0,125,0,5796,0,6855,2937,228,976,0,2077,637,0
2018-04-01,黒松,八乙女,2872,1156,247,203,44,0,0,0,0,0,63,0,846,0,1716,855,15,188,0,488,170,0
2018-04-01,黒松,旭ヶ丘,2243,522,90,70,20,0,0,0,0,0,46,0,386,0,1721,575,2,74,0,847,223,0
2018-04-01,黒松,台原,2554,1045,208,195,13,0,0,0,0,0,23,0,814,0,1509,663,48,104,0,536,158,0
2018-04-01,黒松,北仙台,4933,2061,320,297,23,0,0,0,0,0,37,0,1704,0,2872,1222,315,583,0,567,185,0
2018-04-01,黒松,北四番丁,5744,2167,226,210,16,0,0,0,0,0,20,0,1921,0,3577,2620,1,284,0,514,158,0
2018-04-01,黒松,勾当台公園,14484,6401,989,928,61,0,0,0,0,0,81,0,5330,1,8083,6253,38,229,0,1354,209,0
2018-04-01,黒松,広瀬通,14826,6279,1006,974,32,0,0,0,0,0,46,0,5226,1,8547,7067,12,346,0,901,221,0
2018-04-01,黒松,仙台,32058,14836,2927,2672,255,0,0,0,0,0,110,0,11798,1,17222,12728,285,1863,0,1796,550,0
2018-04-01,黒松,五橋,2556,819,80,78,2,0,0,0,0,0,15,0,724,0,1737,787,0,678,0,127,145,0
2018-04-01,黒松,愛宕橋,481,117,11,10,1,0,0,0,0,0,4,0,102,0,364,220,0,99,0,32,13,0
2018-04-01,黒松,河原町,581,226,23,23,0,0,0,0,0,0,15,0,188,0,355,249,0,13,0,74,19,0
2018-04-01,黒松,長町一丁目,800,264,19,17,2,0,0,0,0,0,19,0,226,0,536,299,0,108,0,64,65,0
2018-04-01,黒松,長町,1579,635,92,86,6,0,0,0,0,0,39,0,504,0,944,581,0,155,0,155,53,0
2018-04-01,黒松,長町南,1621,666,96,79,17,0,0,0,0,0,60,0,510,0,955,528,3,243,0,132,49,0
2018-04-01,黒松,富沢,763,366,52,45,7,0,0,0,0,0,50,0,264,0,397,317,0,23,1,35,21,0
2018-04-01,黒松,八木山動物公園,463,176,35,24,11,0,0,0,0,0,38,0,103,0,287,80,0,165,0,35,7,0
2018-04-01,黒松,青葉山,719,202,9,9,0,0,0,0,0,0,4,0,189,0,517,188,0,299,0,9,21,0
2018-04-01,黒松,川内,293,76,5,4,1,0,0,0,0,0,2,0,69,0,217,58,0,149,0,6,4,0
2018-04-01,黒松,国際センター,447,103,16,16,0,0,0,0,0,0,9,0,78,0,344,37,23,259,0,24,1,0
2018-04-01,黒松,大町西公園,323,175,11,10,1,0,0,0,0,0,9,0,155,0,148,95,0,9,0,42,2,0
2018-04-01,黒松,青葉通一番町,271,132,5,5,0,0,0,0,0,0,4,0,123,0,139,98,0,6,0,32,3,0
2018-04-01,黒松,宮城野通,221,77,13,12,1,0,0,0,0,0,1,0,63,0,144,94,0,14,0,6,30,0
2018-04-01,黒松,連坊,311,37,4,4,0,0,0,0,0,0,6,0,27,0,274,61,0,166,0,14,33,0
2018-04-01,黒松,薬師堂,582,173,17,16,1,0,0,0,0,0,12,0,144,0,409,112,0,222,0,35,40,0
2018-04-01,黒松,卸町,474,144,16,16,0,0,0,0,0,0,7,0,121,0,330,268,0,18,0,15,29,0
2018-04-01,黒松,六丁の目,335,152,8,8,0,0,0,0,0,0,13,0,131,0,183,139,0,2,0,11,31,0
2018-04-01,黒松,荒井,222,82,8,8,0,0,0,0,0,0,11,0,63,0,140,78,0,0,0,16,46,0
2018-04-01,旭ヶ丘,泉中央,20517,9552,1779,1485,294,0,0,0,0,0,157,0,7616,0,10965,4453,231,1877,14,3140,1250,0
2018-04-01,旭ヶ丘,八乙女,3863,2024,415,376,39,0,0,0,0,0,38,0,1571,0,1839,711,12,286,10,520,300,0
2018-04-01,旭ヶ丘,黒松,1735,413,70,57,13,0,0,0,0,0,22,0,321,0,1322,311,6,68,0,722,215,0
2018-04-01,旭ヶ丘,台原,2339,1072,296,246,50,0,0,0,0,0,26,0,750,0,1267,437,11,93,0,533,193,0
2018-04-01,旭ヶ丘,北仙台,7725,3373,640,558,82,0,0,0,0,0,17,0,2716,0,4352,1545,167,1167,5,925,543,0
2018-04-01,旭ヶ丘,北四番丁,11059,4231,511,432,79,0,0,0,0,0,24,0,3696,0,6828,5002,0,586,96,813,331,0
2018-04-01,旭ヶ丘,勾当台公園,28295,12778,2461,2246,215,0,0,0,0,0,108,0,10209,0,15517,10676,17,422,1,3561,840,0
2018-04-01,旭ヶ丘,広瀬通,25141,11760,1948,1838,110,0,0,0,0,0,95,0,9716,1,13381,9972,10,774,0,2055,570,0
2018-04-01,旭ヶ丘,仙台,54494,26903,6225,5735,490,0,0,0,0,0,252,0,20423,3,27591,18565,229,3509,14,3785,1489,0
2018-04-01,旭ヶ丘,五橋,4194,1457,283,249,34,0,0,0,0,0,15,0,1159,0,2737,1467,0,806,0,268,196,0
2018-04-01,旭ヶ丘,愛宕橋,863,320,66,45,21,0,0,0,0,0,9,0,245,0,543,281,0,110,0,98,54,0
2018-04-01,旭ヶ丘,河原町,1213,589,102,81,21,0,0,0,0,0,9,0,478,0,624,341,13,44,0,140,86,0
2018-04-01,旭ヶ丘,長町一丁目,1521,511,82,62,20,0,0,0,0,0,8,0,421,0,1010,570,0,233,0,169,38,0
2018-04-01,旭ヶ丘,長町,4067,1679,357,284,73,0,0,0,0,0,59,0,1263,0,2388,1250,15,357,1,448,317,0
2018-04-01,旭ヶ丘,長町南,4373,1898,378,280,98,0,0,0,0,0,97,0,1423,0,2475,992,23,526,7,552,375,0
2018-04-01,旭ヶ丘,富沢,1881,879,189,157,32,0,0,0,0,0,62,0,628,0,1002,632,0,85,1,158,126,0
2018-04-01,旭ヶ丘,八木山動物公園,1200,509,129,78,51,0,0,0,0,0,29,0,351,0,691,99,0,439,3,107,43,0
2018-04-01,旭ヶ丘,青葉山,901,227,29,20,9,0,0,0,0,0,6,0,192,0,674,210,0,450,0,9,5,0
2018-04-01,旭ヶ丘,川内,653,213,18,17,1,0,0,0,0,0,4,0,191,0,440,92,0,292,0,13,43,0
2018-04-01,旭ヶ丘,国際センター,878,310,91,73,18,0,0,0,0,0,14,0,205,0,568,55,6,432,0,68,7,0
2018-04-01,旭ヶ丘,大町西公園,519,268,50,42,8,0,0,0,0,0,19,0,199,0,251,188,0,11,0,47,5,0
2018-04-01,旭ヶ丘,青葉通一番町,1140,466,60,55,5,0,0,0,0,0,14,0,392,0,674,415,0,15,1,204,39,0
2018-04-01,旭ヶ丘,宮城野通,1028,468,105,99,6,0,0,0,0,0,1,0,361,1,560,411,0,16,0,64,69,0
2018-04-01,旭ヶ丘,連坊,516,156,19,18,1,0,0,0,0,0,4,0,133,0,360,142,0,148,0,45,25,0
2018-04-01,旭ヶ丘,薬師堂,1106,367,37,24,13,0,0,0,0,0,7,0,323,0,739,317,0,244,1,91,86,0
2018-04-01,旭ヶ丘,卸町,868,285,31,24,7,0,0,0,0,0,7,0,247,0,583,456,0,10,0,70,47,0
2018-04-01,旭ヶ丘,六丁の目,517,223,18,13,5,0,0,0,0,0,6,0,199,0,294,208,0,51,5,23,7,0
2018-04-01,旭ヶ丘,荒井,441,160,37,32,5,0,0,0,0,0,20,0,103,0,281,154,0,8,0,39,80,0
2018-04-01,台原,泉中央,19175,9184,1764,1557,207,0,0,0,0,0,57,0,7362,1,9991,3830,313,3880,3,1274,691,0
2018-04-01,台原,八乙女,3840,1767,306,291,15,0,0,0,0,0,12,0,1449,0,2073,916,15,658,0,248,236,0
2018-04-01,台原,黒松,2255,1114,213,201,12,0,0,0,0,0,20,0,881,0,1141,485,43,109,0,399,105,0
2018-04-01,台原,旭ヶ丘,2303,997,207,172,35,0,0,0,0,0,21,0,769,0,1306,451,9,107,0,519,220,0
2018-04-01,台原,北仙台,4952,2157,402,370,32,0,0,0,0,0,28,0,1727,0,2795,1071,58,938,0,386,342,0
2018-04-01,台原,北四番丁,8625,4509,450,408,42,0,0,0,0,0,21,0,4038,0,4116,2825,13,534,3,489,252,0
2018-04-01,台原,勾当台公園,27752,16913,2930,2761,169,0,0,0,0,0,78,0,13905,0,10839,7645,10,479,2,2252,451,0
2018-04-01,台原,広瀬通,18978,9277,1607,1544,63,0,0,0,0,0,64,0,7606,0,9701,7432,10,941,0,868,450,0
2018-04-01,台原,仙台,41577,21287,4410,4066,344,0,0,0,0,0,141,0,16733,3,20290,14175,356,3108,0,1614,1037,0
2018-04-01,台原,五橋,4060,1809,260,242,18,0,0,0,0,0,25,0,1524,0,2251,1226,0,686,0,202,137,0
2018-04-01,台原,愛宕橋,829,336,53,48,5,0,0,0,0,0,5,0,278,0,493,375,0,65,0,49,4,0
2018-04-01,台原,河原町,1236,501,59,54,5,0,0,0,0,0,10,0,432,0,735,516,0,108,0,61,50,0
2018-04-01,台原,長町一丁目,1607,533,97,78,19,0,0,0,0,0,6,0,430,0,1074,526,0,411,0,88,49,0
2018-04-01,台原,長町,3524,1439,271,228,43,0,0,0,0,0,22,0,1146,0,2085,1194,13,384,0,218,276,0
2018-04-01,台原,長町南,4559,1727,379,293,86,0,0,0,0,0,46,0,1302,0,2832,1483,47,831,0,257,214,0
2018-04-01,台原,富沢,2462,989,238,220,18,0,0,0,0,0,51,0,700,0,1473,757,0,601,0,92,23,0
2018-04-01,台原,八木山動物公園,826,341,69,60,9,0,0,0,0,0,15,0,257,0,485,130,0,292,0,39,24,0
2018-04-01,台原,青葉山,1004,314,20,20,0,0,0,0,0,0,3,0,291,0,690,287,0,350,0,33,20,0
2018-04-01,台原,川内,545,153,11,11,0,0,0,0,0,0,2,0,140,0,392,89,0,281,0,19,3,0
2018-04-01,台原,国際センター,618,283,32,30,2,0,0,0,0,0,14,0,237,0,335,115,0,184,2,29,5,0
2018-04-01,台原,大町西公園,406,273,36,28,8,0,0,0,0,0,2,0,235,0,133,66,3,21,0,38,5,0
2018-04-01,台原,青葉通一番町,837,369,34,30,4,0,0,0,0,0,4,0,331,0,468,307,0,14,0,115,32,0
2018-04-01,台原,宮城野通,709,301,51,31,20,0,0,0,0,0,7,0,243,0,408,329,0,10,0,37,32,0
2018-04-01,台原,連坊,506,181,19,18,1,0,0,0,0,0,4,0,158,0,325,148,3,142,0,22,10,0
2018-04-01,台原,薬師堂,656,203,39,37,2,0,0,0,0,0,1,0,163,0,453,214,0,98,0,37,104,0
2018-04-01,台原,卸町,673,341,60,58,2,0,0,0,0,0,7,0,274,0,332,291,0,22,0,18,1,0
2018-04-01,台原,六丁の目,533,208,48,44,4,0,0,0,0,0,18,0,142,0,325,263,0,33,0,17,12,0
2018-04-01,台原,荒井,526,209,38,26,12,0,0,0,0,0,4,0,166,1,317,236,0,11,0,13,57,0
2018-04-01,北仙台,泉中央,41970,19424,3282,3048,234,0,0,0,0,0,127,0,16014,1,22546,9008,2651,7848,5,1842,1192,0
2018-04-01,北仙台,八乙女,9044,4245,730,680,50,0,0,0,0,0,28,0,3485,2,4799,2563,234,1291,0,370,341,0
2018-04-01,北仙台,黒松,4813,2035,326,310,16,0,0,0,0,0,28,0,1681,0,2778,1233,266,475,0,578,226,0
2018-04-01,北仙台,旭ヶ丘,8353,3820,706,623,83,0,0,0,0,0,42,0,3072,0,4533,2017,169,981,5,905,456,0
2018-04-01,北仙台,台原,5537,2288,350,315,35,0,0,0,0,0,44,0,1894,0,3249,1580,69,835,2,443,320,0
2018-04-01,北仙台,北四番丁,5819,3405,512,458,54,0,0,0,0,0,24,0,2868,1,2414,1730,49,144,0,298,193,0
2018-04-01,北仙台,勾当台公園,31151,19258,3421,3266,155,0,0,0,0,0,121,0,15715,1,11893,9058,42,381,2,1825,585,0
2018-04-01,北仙台,広瀬通,26906,17358,3192,3067,125,0,0,0,0,0,71,0,14095,0,9548,7603,57,565,0,965,358,0
2018-04-01,北仙台,仙台,35977,19789,4255,4036,219,0,0,0,0,0,205,0,15328,1,16188,10913,200,2599,0,1502,974,0
2018-04-01,北仙台,五橋,7446,3620,563,525,38,0,0,0,0,0,11,0,3046,0,3826,2328,15,996,0,322,165,0
2018-04-01,北仙台,愛宕橋,1555,541,104,96,8,0,0,0,0,0,12,0,425,0,1014,614,32,199,0,122,47,0
2018-04-01,北仙台,河原町,2990,1275,169,163,6,0,0,0,0,0,19,0,1087,0,1715,1192,2,235,0,187,99,0
2018-04-01,北仙台,長町一丁目,2951,1325,245,231,14,0,0,0,0,0,25,0,1055,0,1626,836,76,433,0,172,109,0
2018-04-01,北仙台,長町,4827,2055,378,330,48,0,0,0,0,0,37,0,1640,0,2772,1677,4,448,0,407,236,0
2018-04-01,北仙台,長町南,8357,3969,744,617,127,0,0,0,0,0,59,0,3166,0,4388,2562,94,998,0,429,305,0
2018-04-01,北仙台,富沢,4738,2430,454,438,16,0,0,0,0,0,115,0,1861,0,2308,1446,38,612,0,175,37,0
2018-04-01,北仙台,八木山動物公園,1558,623,96,71,25,0,0,0,0,0,41,0,486,0,935,102,0,687,1,91,54,0
2018-04-01,北仙台,青葉山,2441,737,89,85,4,0,0,0,0,0,3,0,645,0,1704,544,20,1117,0,19,4,0
2018-04-01,北仙台,川内,837,374,67,67,0,0,0,0,0,0,11,0,296,0,463,105,78,260,0,19,1,0
2018-04-01,北仙台,国際センター,737,353,53,47,6,0,0,0,0,0,16,0,284,0,384,91,123,120,0,46,4,0
2018-04-01,北仙台,大町西公園,624,337,57,45,12,0,0,0,0,0,14,0,266,0,287,202,3,44,0,30,8,0
2018-04-01,北仙台,青葉通一番町,406,245,44,41,3,0,0,0,0,0,17,0,184,0,161,99,0,17,0,36,9,0
2018-04-01,北仙台,宮城野通,779,462,54,46,8,0,0,0,0,0,5,0,403,0,317,211,0,16,0,49,41,0
2018-04-01,北仙台,連坊,831,383,33,31,2,0,0,0,0,0,4,0,346,0,448,188,62,127,0,48,23,0
2018-04-01,北仙台,薬師堂,1812,643,77,77,0,0,0,0,0,0,11,0,555,0,1169,543,15,488,0,77,46,0
2018-04-01,北仙台,卸町,1162,599,75,74,1,0,0,0,0,0,18,0,506,0,563,444,0,52,0,47,20,0
2018-04-01,北仙台,六丁の目,1288,522,115,105,10,0,0,0,0,0,4,0,403,0,766,667,0,73,0,10,16,0
2018-04-01,北仙台,荒井,871,276,29,23,6,0,0,0,0,0,9,0,238,0,595,472,0,49,0,26,48,0
2018-04-01,北四番丁,泉中央,39417,16423,2355,2131,224,0,0,0,0,0,133,0,13933,2,22994,14869,347,4582,9,1890,1297,0
2018-04-01,北四番丁,八乙女,12615,6786,690,650,40,0,0,0,0,0,23,0,6073,0,5829,4468,2,652,0,452,255,0
2018-04-01,北四番丁,黒松,5280,1814,196,178,18,0,0,0,0,0,17,0,1601,0,3466,2415,9,348,0,481,213,0
2018-04-01,北四番丁,旭ヶ丘,9888,3976,588,487,101,0,0,0,0,0,31,0,3357,0,5912,3938,0,598,139,855,382,0
2018-04-01,北四番丁,台原,7182,3701,500,452,48,0,0,0,0,0,16,0,3185,0,3481,2276,10,540,1,398,256,0
2018-04-01,北四番丁,北仙台,5283,2823,494,436,58,0,0,0,0,0,27,0,2302,0,2460,1685,55,165,2,278,275,0
2018-04-01,北四番丁,勾当台公園,4140,1761,340,302,38,0,0,0,0,0,74,0,1347,0,2379,1654,25,139,2,427,132,0
2018-04-01,北四番丁,広瀬通,9083,5161,1100,1026,74,0,0,0,0,0,63,0,3998,0,3922,3124,56,411,0,224,107,0
2018-04-01,北四番丁,仙台,54060,31675,6345,6014,331,0,0,0,0,0,198,0,25130,2,22385,18409,1003,1421,15,858,679,0
2018-04-01,北四番丁,五橋,6581,3784,545,475,70,0,0,0,0,0,22,0,3217,0,2797,1725,211,428,3,278,152,0
2018-04-01,北四番丁,愛宕橋,1758,908,120,111,9,0,0,0,0,0,8,0,780,0,850,586,8,92,2,134,28,0
2018-04-01,北四番丁,河原町,4506,2231,268,238,30,0,0,0,0,0,16,0,1947,0,2275,1762,1,146,0,179,187,0
2018-04-01,北四番丁,長町一丁目,4012,1783,245,218,27,0,0,0,0,0,6,0,1532,0,2229,1666,0,264,0,203,96,0
2018-04-01,北四番丁,長町,11333,5306,888,773,115,0,0,0,0,0,37,0,4381,0,6027,4124,93,528,13,779,490,0
2018-04-01,北四番丁,長町南,10634,4976,1001,864,137,0,0,0,0,0,63,0,3912,0,5658,3721,85,745,0,559,548,0
2018-04-01,北四番丁,富沢,8501,3837,619,590,29,0,0,0,0,0,70,0,3148,0,4664,3848,0,459,9,198,150,0
2018-04-01,北四番丁,八木山動物公園,1544,761,104,83,21,0,0,0,0,0,24,0,633,0,783,539,0,184,3,44,13,0
2018-04-01,北四番丁,青葉山,2229,903,76,75,1,0,0,0,0,0,4,0,823,0,1326,338,1,964,0,6,17,0
2018-04-01,北四番丁,川内,1370,663,106,106,0,0,0,0,0,0,6,0,551,0,707,144,101,450,0,9,3,0
2018-04-01,北四番丁,国際センター,768,574,108,106,2,0,0,0,0,0,12,0,454,0,194,32,46,91,0,24,1,0
2018-04-01,北四番丁,大町西公園,488,354,48,45,3,0,0,0,0,0,5,0,301,0,134,65,5,27,0,26,11,0
2018-04-01,北四番丁,青葉通一番町,490,336,52,49,3,0,0,0,0,0,11,0,273,0,154,74,2,28,0,26,24,0
2018-04-01,北四番丁,宮城野通,763,450,68,60,8,0,0,0,0,0,5,0,377,0,313,190,0,31,1,62,29,0
2018-04-01,北四番丁,連坊,1220,608,76,67,9,0,0,0,0,0,1,0,531,0,612,346,112,65,0,44,45,0
2018-04-01,北四番丁,薬師堂,2203,1032,123,109,14,0,0,0,0,0,12,0,897,0,1171,721,194,120,7,70,59,0
2018-04-01,北四番丁,卸町,1383,578,94,93,1,0,0,0,0,0,7,0,477,0,805,635,0,48,0,48,74,0
2018-04-01,北四番丁,六丁の目,1494,633,105,97,8,0,0,0,0,0,2,0,526,0,861,752,0,40,0,27,42,0
2018-04-01,北四番丁,荒井,997,524,76,71,5,0,0,0,0,0,16,0,432,0,473,355,0,35,12,23,48,0
2018-04-01,勾当台公園,泉中央,82355,39693,6826,6242,584,0,0,0,0,0,740,0,32127,0,42662,32955,167,2236,3,6109,1192,0
2018-04-01,勾当台公園,八乙女,25610,11104,1930,1793,137,0,0,0,0,0,187,0,8987,0,14506,11996,12,581,2,1576,339,0
2018-04-01,勾当台公園,黒松,14230,5953,838,780,58,0,0,0,0,0,102,0,5013,0,8277,6153,23,277,0,1584,240,0
2018-04-01,勾当台公園,旭ヶ丘,26554,11232,1991,1818,173,0,0,0,0,0,128,0,9113,0,15322,10272,1,573,0,3629,847,0
2018-04-01,勾当台公園,台原,25113,14290,2227,2057,170,0,0,0,0,0,99,0,11961,3,10823,7444,21,525,1,2409,423,0
2018-04-01,勾当台公園,北仙台,28273,16346,2905,2754,151,0,0,0,0,0,152,0,13289,0,11927,8933,49,532,2,1801,610,0
2018-04-01,勾当台公園,北四番丁,4232,1997,389,333,56,0,0,0,0,0,73,0,1532,3,2235,1413,36,184,3,497,102,0
2018-04-01,勾当台公園,広瀬通,2556,1074,214,201,13,0,0,0,0,0,135,0,725,0,1482,1078,12,116,0,171,105,0
2018-04-01,勾当台公園,仙台,67744,43097,10421,9877,544,0,0,0,0,0,782,0,31890,4,24647,20505,205,1079,9,2108,741,0
2018-04-01,勾当台公園,五橋,9788,5772,1033,983,50,0,0,0,0,0,60,0,4679,0,4016,2902,85,247,0,662,120,0
2018-04-01,勾当台公園,愛宕橋,4511,2154,394,373,21,0,0,0,0,0,20,0,1740,0,2357,1711,13,80,0,501,52,0
2018-04-01,勾当台公園,河原町,10095,4687,773,689,84,0,0,0,0,0,26,0,3888,0,5408,4472,3,172,1,587,173,0
2018-04-01,勾当台公園,長町一丁目,8530,3677,575,516,59,0,0,0,0,0,40,0,3061,1,4853,3936,4,118,0,571,224,0
2018-04-01,勾当台公園,長町,25064,11886,1914,1740,174,0,0,0,0,0,128,0,9844,0,13178,10150,1,300,10,2130,587,0
2018-04-01,勾当台公園,長町南,29932,14426,2430,2194,236,0,0,0,0,0,176,0,11820,0,15506,12129,8,355,1,2415,598,0
2018-04-01,勾当台公園,富沢,17882,7196,1028,947,81,0,0,0,0,0,167,0,6000,1,10686,9671,0,282,6,535,192,0
