年月日,乗車駅,降車駅,総計,定期以外計,普通券計,普通券大人,普通券小人,乗継計,乗継大人,乗継小人,地下売,バス売,一日券,プリペイド,ICSF,定期以外その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,定期その他
2024-04-01,荒井,台原,476,106,10,8,2,0,0,0,0,0,0,0,96,0,370,176,0,104,0,46,44,0
2024-04-01,荒井,北仙台,786,277,21,20,1,0,0,0,0,0,11,0,245,0,509,366,0,47,0,29,67,0
2024-04-01,荒井,北四番丁,1746,528,41,39,2,0,0,0,0,0,5,0,482,0,1218,1060,0,94,1,29,34,0
2024-04-01,荒井,勾当台公園,4470,1343,176,164,12,0,0,0,0,0,49,0,1118,0,3127,2886,0,25,0,151,65,0
2024-04-01,荒井,広瀬通,584,305,47,46,1,0,0,0,0,0,9,0,249,0,279,247,0,16,0,10,6,0
2024-04-01,荒井,仙台,36430,18920,2860,2635,225,0,0,0,0,0,397,0,15663,0,17510,12580,271,2657,9,1192,801,0
2024-04-01,荒井,五橋,1306,412,52,44,8,0,0,0,0,0,6,0,354,0,894,510,8,313,0,35,28,0
2024-04-01,荒井,愛宕橋,202,94,7,7,0,0,0,0,0,0,2,0,85,0,108,88,0,4,0,12,4,0
2024-04-01,荒井,河原町,388,96,20,15,5,0,0,0,0,0,2,0,74,0,292,228,0,19,0,34,11,0
2024-04-01,荒井,長町一丁目,843,193,51,47,4,0,0,0,0,0,13,0,129,0,650,158,0,421,0,28,43,0
2024-04-01,荒井,長町,1234,371,55,51,4,0,0,0,0,0,27,0,289,0,863,586,0,67,1,98,111,0
2024-04-01,荒井,長町南,1164,396,37,33,4,0,0,0,0,0,30,0,329,0,768,551,0,104,0,47,66,0
2024-04-01,荒井,富沢,895,343,30,29,1,0,0,0,0,0,21,0,292,0,552,486,0,38,7,16,5,0
2024-04-01,荒井,八木山動物公園,2436,850,207,140,67,0,0,0,0,0,108,0,535,0,1586,454,0,825,10,103,194,0
2024-04-01,荒井,青葉山,1064,211,29,16,13,0,0,0,0,0,9,0,173,0,853,354,0,438,0,3,58,0
2024-04-01,荒井,川内,566,157,23,23,0,0,0,0,0,0,13,0,121,0,409,93,0,275,0,20,21,0
2024-04-01,荒井,国際センター,937,388,78,66,12,0,0,0,0,0,37,0,273,0,549,75,0,421,0,36,17,0
2024-04-01,荒井,大町西公園,2100,1146,209,161,48,0,0,0,0,0,51,0,886,0,954,643,0,132,9,146,24,0
2024-04-01,荒井,青葉通一番町,10654,5381,616,570,46,0,0,0,0,0,80,0,4685,0,5273,4119,0,276,3,712,163,0
2024-04-01,荒井,宮城野通,7552,3206,385,344,41,0,0,0,0,0,61,0,2760,0,4346,3239,6,433,3,270,395,0
2024-04-01,荒井,連坊,3509,1289,186,170,16,0,0,0,0,0,43,0,1060,0,2220,1435,1,537,0,143,104,0
2024-04-01,荒井,薬師堂,3915,1829,361,322,39,0,0,0,0,0,38,0,1430,0,2086,1060,9,605,0,220,192,0
2024-04-01,荒井,卸町,5055,2375,286,227,59,0,0,0,0,0,32,0,2057,0,2680,1839,13,195,1,438,194,0
2024-04-01,荒井,六丁の目,1420,699,108,89,19,0,0,0,0,0,48,0,543,0,721,445,4,100,1,120,51,0
2024-05-01,泉中央,八乙女,18102,7765,927,784,143,0,0,0,0,0,180,0,6658,0,10337,5095,286,1210,1,2331,1414,0
2024-05-01,泉中央,黒松,13789,5942,833,702,131,0,0,0,0,0,109,0,5000,0,7847,3142,174,1270,0,2529,732,0
2024-05-01,泉中央,旭ヶ丘,16431,6751,998,779,219,0,0,0,0,0,160,0,5593,0,9680,3840,104,1802,1,2476,1457,0
2024-05-01,泉中央,台原,16234,5914,774,694,80,0,0,0,0,0,53,0,5087,0,10320,3774,676,3593,0,1284,993,0
2024-05-01,泉中央,北仙台,34943,14164,1543,1371,172,0,0,0,0,0,129,0,12492,0,20779,9243,2144,6298,1,1830,1263,0
2024-05-01,泉中央,北四番丁,37968,12790,1072,999,73,0,0,0,0,0,135,0,11583,0,25178,18141,419,3544,17,1696,1361,0
2024-05-01,泉中央,勾当台公園,80920,36065,4735,4048,687,0,0,0,0,0,924,0,30406,0,44855,35551,169,1861,2,5480,1792,0
2024-05-01,泉中央,広瀬通,65375,29807,3174,2897,277,0,0,0,0,0,394,0,26239,0,35568,28157,366,2901,1,3012,1131,0
2024-05-01,泉中央,仙台,225829,120520,17727,16383,1344,0,0,0,0,0,1804,0,100988,1,105309,64100,5070,24002,6,7779,4352,0
2024-05-01,泉中央,五橋,30730,6971,874,826,48,0,0,0,0,0,132,0,5965,0,23759,5985,724,16166,0,601,283,0
2024-05-01,泉中央,愛宕橋,3715,1320,232,221,11,0,0,0,0,0,62,0,1026,0,2395,1090,23,1091,0,148,43,0
2024-05-01,泉中央,河原町,5478,2014,252,230,22,0,0,0,0,0,109,0,1653,0,3464,2057,46,894,0,320,147,0
2024-05-01,泉中央,長町一丁目,5607,2277,218,199,19,0,0,0,0,0,113,0,1946,0,3330,1959,29,967,1,260,114,0
2024-05-01,泉中央,長町,16958,6954,782,670,112,0,0,0,0,0,528,0,5644,0,10004,5185,103,3182,0,823,711,0
2024-05-01,泉中央,長町南,12976,4729,665,542,123,0,0,0,0,0,532,0,3532,0,8247,4388,201,2284,0,841,533,0
2024-05-01,泉中央,富沢,8799,3103,414,359,55,0,0,0,0,0,295,0,2394,0,5696,3447,21,1735,5,212,276,0
2024-05-01,泉中央,八木山動物公園,4412,1486,307,249,58,0,0,0,0,0,173,0,1006,0,2926,663,91,1939,1,127,105,0
2024-05-01,泉中央,青葉山,3911,595,18,18,0,0,0,0,0,0,28,0,549,0,3316,748,71,2365,0,35,97,0
2024-05-01,泉中央,川内,2354,490,56,42,14,0,0,0,0,0,26,0,408,0,1864,226,88,1505,0,13,32,0
2024-05-01,泉中央,国際センター,4634,1160,159,140,19,0,0,0,0,0,94,0,907,0,3474,203,396,2692,0,161,22,0
2024-05-01,泉中央,大町西公園,1759,740,147,143,4,0,0,0,0,0,34,0,559,0,1019,708,0,227,0,70,14,0
2024-05-01,泉中央,青葉通一番町,2301,1043,71,63,8,0,0,0,0,0,73,0,899,0,1258,866,0,61,0,277,54,0
2024-05-01,泉中央,宮城野通,1532,633,68,48,20,0,0,0,0,0,27,0,538,0,899,637,18,101,0,56,87,0
2024-05-01,泉中央,連坊,3970,921,105,95,10,0,0,0,0,0,48,0,768,0,3049,641,297,1948,0,60,103,0
2024-05-01,泉中央,薬師堂,4422,1147,114,105,9,0,0,0,0,0,57,0,976,0,3275,1197,53,1673,0,148,204,0
2024-05-01,泉中央,卸町,3759,1128,100,87,13,0,0,0,0,0,63,0,965,0,2631,1797,37,486,0,116,195,0
2024-05-01,泉中央,六丁の目,2574,879,96,86,10,0,0,0,0,0,51,0,732,0,1695,984,85,509,0,67,50,0
2024-05-01,泉中央,荒井,2064,713,103,94,9,0,0,0,0,0,63,0,547,0,1351,877,30,254,2,126,62,0
2024-05-01,八乙女,泉中央,18608,8516,1074,914,160,0,0,0,0,0,115,0,7327,0,10092,4919,307,1030,2,2243,1591,0
2024-05-01,八乙女,黒松,2521,1083,195,176,19,0,0,0,0,0,37,0,851,0,1438,578,55,126,0,475,204,0
2024-05-01,八乙女,旭ヶ丘,4303,1698,240,187,53,0,0,0,0,0,22,0,1436,0,2605,1044,10,403,0,572,576,0
2024-05-01,八乙女,台原,4013,1354,218,206,12,0,0,0,0,0,13,0,1123,0,2659,1182,31,813,0,308,325,0
2024-05-01,八乙女,北仙台,7982,3076,484,439,45,0,0,0,0,0,41,0,2551,0,4906,2656,365,1216,0,403,266,0
2024-05-01,八乙女,北四番丁,14124,5974,512,471,41,0,0,0,0,0,47,0,5415,0,8150,6580,9,709,7,442,403,0
2024-05-01,八乙女,勾当台公園,25211,9896,1354,1127,227,0,0,0,0,0,238,0,8304,0,15315,12639,27,698,0,1545,406,0
2024-05-01,八乙女,広瀬通,20225,8331,936,875,61,0,0,0,0,0,134,0,7261,0,11894,10006,21,718,0,728,421,0
2024-05-01,八乙女,仙台,63047,27759,4060,3765,295,0,0,0,0,0,467,0,23231,1,35288,23591,1199,6947,1,2228,1322,0
2024-05-01,八乙女,五橋,7787,2165,231,216,15,0,0,0,0,0,34,0,1900,0,5622,2278,27,3026,0,258,33,0
2024-05-01,八乙女,愛宕橋,748,209,24,24,0,0,0,0,0,0,2,0,183,0,539,288,0,147,0,46,58,0
2024-05-01,八乙女,河原町,1555,455,78,70,8,0,0,0,0,0,12,0,365,0,1100,619,0,381,0,51,49,0
2024-05-01,八乙女,長町一丁目,1605,487,49,41,8,0,0,0,0,0,23,0,415,0,1118,571,11,391,0,54,91,0
2024-05-01,八乙女,長町,5919,1807,202,188,14,0,0,0,0,0,82,0,1523,0,4112,1934,176,1515,0,268,219,0
2024-05-01,八乙女,長町南,3924,1113,163,144,19,0,0,0,0,0,108,0,842,0,2811,1574,40,798,0,172,227,0
2024-05-01,八乙女,富沢,2346,645,78,74,4,0,0,0,0,0,50,0,517,0,1701,1030,0,521,0,66,84,0
2024-05-01,八乙女,八木山動物公園,1091,352,73,54,19,0,0,0,0,0,42,0,237,0,739,164,5,504,0,48,18,0
2024-05-01,八乙女,青葉山,898,135,10,9,1,0,0,0,0,0,2,0,123,0,763,404,0,295,0,6,58,0
2024-05-01,八乙女,川内,595,106,10,10,0,0,0,0,0,0,1,0,95,0,489,176,0,292,0,20,1,0
2024-05-01,八乙女,国際センター,973,313,35,27,8,0,0,0,0,0,37,0,241,0,660,44,4,537,0,70,5,0
2024-05-01,八乙女,大町西公園,525,255,12,11,1,0,0,0,0,0,15,0,228,0,270,210,0,32,0,16,12,0
2024-05-01,八乙女,青葉通一番町,915,457,35,33,2,0,0,0,0,0,21,0,401,0,458,305,0,23,0,99,31,0
2024-05-01,八乙女,宮城野通,668,261,14,14,0,0,0,0,0,0,14,0,233,0,407,314,0,21,0,31,41,0
2024-05-01,八乙女,連坊,944,198,18,18,0,0,0,0,0,0,6,0,174,0,746,254,14,450,0,6,22,0
2024-05-01,八乙女,薬師堂,1137,278,39,37,2,0,0,0,0,0,10,0,229,0,859,405,41,371,0,27,15,0
2024-05-01,八乙女,卸町,1387,411,35,34,1,0,0,0,0,0,19,0,357,0,976,745,0,183,0,30,18,0
2024-05-01,八乙女,六丁の目,831,220,46,46,0,0,0,0,0,0,10,0,164,0,611,454,0,126,0,11,20,0
2024-05-01,八乙女,荒井,804,259,13,13,0,0,0,0,0,0,6,0,240,0,545,360,0,137,0,41,7,0
2024-05-01,黒松,泉中央,13907,6044,896,792,104,0,0,0,0,0,129,0,5019,0,7863,3356,140,1208,0,2381,778,0
2024-05-01,黒松,八乙女,3328,1017,177,138,39,0,0,0,0,0,62,0,778,0,2311,1252,59,203,0,567,230,0
2024-05-01,黒松,旭ヶ丘,2579,499,53,47,6,0,0,0,0,0,35,0,411,0,2080,847,2,91,1,829,310,0
2024-05-01,黒松,台原,2545,710,128,115,13,0,0,0,0,0,18,0,564,0,1835,602,20,269,0,670,274,0
2024-05-01,黒松,北仙台,4690,1593,212,204,8,0,0,0,0,0,32,0,1349,0,3097,1459,176,764,0,515,183,0
2024-05-01,黒松,北四番丁,6727,2157,214,180,34,0,0,0,0,0,8,0,1935,0,4570,3468,11,423,1,422,245,0
2024-05-01,黒松,勾当台公園,14321,5706,730,626,104,0,0,0,0,0,70,0,4906,0,8615,6828,2,353,0,1104,328,0
2024-05-01,黒松,広瀬通,13449,5653,598,549,49,0,0,0,0,0,31,0,5024,0,7796,6234,3,428,0,890,241,0
2024-05-01,黒松,仙台,33071,14059,1864,1740,124,0,0,0,0,0,140,0,12054,1,19012,13680,367,2610,0,1621,734,0
2024-05-01,黒松,五橋,3996,974,97,88,9,0,0,0,0,0,7,0,870,0,3022,855,2,1908,0,127,130,0
2024-05-01,黒松,愛宕橋,534,113,34,31,3,0,0,0,0,0,6,0,73,0,421,250,0,125,0,40,6,0
2024-05-01,黒松,河原町,565,171,20,16,4,0,0,0,0,0,12,0,139,0,394,280,0,36,0,44,34,0
2024-05-01,黒松,長町一丁目,946,263,31,27,4,0,0,0,0,0,16,0,216,0,683,401,0,176,0,54,52,0
2024-05-01,黒松,長町,1830,663,57,51,6,0,0,0,0,0,44,0,562,0,1167,789,0,144,0,146,88,0
2024-05-01,黒松,長町南,1898,673,77,75,2,0,0,0,0,0,54,0,542,0,1225,794,21,210,0,155,45,0
2024-05-01,黒松,富沢,553,258,18,17,1,0,0,0,0,0,13,0,227,0,295,205,0,29,0,32,29,0
2024-05-01,黒松,八木山動物公園,545,179,31,20,11,0,0,0,0,0,18,0,130,0,366,143,0,199,0,20,4,0
2024-05-01,黒松,青葉山,881,105,1,0,0,0,0,0,0,0,2,0,102,0,776,389,0,383,0,2,2,0
2024-05-01,黒松,川内,325,42,3,3,0,0,0,0,0,0,0,0,39,0,283,54,0,224,0,4,1,0
2024-05-01,黒松,国際センター,479,122,14,11,3,0,0,0,0,0,7,0,101,0,357,2,10,317,0,27,1,0
2024-05-01,黒松,大町西公園,258,50,7,5,2,0,0,0,0,0,5,0,38,0,208,163,0,8,0,30,7,0
2024-05-01,黒松,青葉通一番町,204,129,17,8,9,0,0,0,0,0,13,0,99,0,75,19,0,7,0,41,8,0
2024-05-01,黒松,宮城野通,233,66,8,5,3,0,0,0,0,0,4,0,54,0,167,91,0,2,0,18,56,0
2024-05-01,黒松,連坊,473,51,6,5,1,0,0,0,0,0,2,0,43,0,422,121,20,265,0,11,5,0
2024-05-01,黒松,薬師堂,364,71,6,6,0,0,0,0,0,0,7,0,58,0,293,103,0,143,0,17,30,0
2024-05-01,黒松,卸町,653,249,22,21,1,0,0,0,0,0,5,0,222,0,404,341,0,5,0,38,20,0
2024-05-01,黒松,六丁の目,407,214,11,10,1,0,0,0,0,0,7,0,196,0,193,146,0,9,0,11,27,0
2024-05-01,黒松,荒井,247,91,23,22,1,0,0,0,0,0,8,0,60,0,156,108,0,4,0,8,36,0
2024-05-01,旭ヶ丘,泉中央,17312,7296,1114,861,253,0,0,0,0,0,134,0,6048,0,10016,4175,129,1827,1,2435,1449,0
2024-05-01,旭ヶ丘,八乙女,4252,1597,228,187,41,0,0,0,0,0,22,0,1347,0,2655,1081,3,422,0,539,610,0
2024-05-01,旭ヶ丘,黒松,1739,370,61,48,13,0,0,0,0,0,25,0,284,0,1369,384,3,52,0,692,238,0
2024-05-01,旭ヶ丘,台原,2544,985,194,161,33,0,0,0,0,0,17,0,774,0,1559,538,10,156,1,591,263,0
2024-05-01,旭ヶ丘,北仙台,8091,3416,466,424,42,0,0,0,0,0,37,0,2913,0,4675,2064,257,892,5,850,607,0
2024-05-01,旭ヶ丘,北四番丁,11801,4150,392,358,34,0,0,0,0,0,14,0,3744,0,7651,5604,5,639,73,770,560,0
2024-05-01,旭ヶ丘,勾当台公園,25683,10739,1600,1287,313,0,0,0,0,0,135,0,9004,0,14944,10807,4,630,0,2713,790,0
2024-05-01,旭ヶ丘,広瀬通,21525,9808,1193,1074,119,0,0,0,0,0,69,0,8546,0,11717,8754,70,839,0,1469,585,0
2024-05-01,旭ヶ丘,仙台,51511,24621,3981,3521,460,0,0,0,0,0,299,0,20341,0,26890,18275,350,3434,3,2962,1866,0
2024-05-01,旭ヶ丘,五橋,6620,1725,293,264,29,0,0,0,0,0,22,0,1410,0,4895,1843,0,2533,0,225,294,0
2024-05-01,旭ヶ丘,愛宕橋,656,205,58,51,7,0,0,0,0,0,5,0,142,0,451,185,0,167,0,73,26,0
2024-05-01,旭ヶ丘,河原町,985,375,34,27,7,0,0,0,0,0,4,0,337,0,610,336,0,73,0,129,72,0
2024-05-01,旭ヶ丘,長町一丁目,1864,534,53,46,7,0,0,0,0,0,12,0,469,0,1330,734,0,307,0,132,157,0
2024-05-01,旭ヶ丘,長町,4105,1607,205,167,38,0,0,0,0,0,70,0,1332,0,2498,1448,10,286,0,387,367,0
2024-05-01,旭ヶ丘,長町南,3601,1345,196,147,49,0,0,0,0,0,86,0,1063,0,2256,1203,20,301,1,413,318,0
2024-05-01,旭ヶ丘,富沢,1601,492,89,62,27,0,0,0,0,0,37,0,366,0,1109,877,0,84,0,75,73,0
2024-05-01,旭ヶ丘,八木山動物公園,1051,376,85,56,29,0,0,0,0,0,79,0,212,0,675,288,0,280,0,74,33,0
2024-05-01,旭ヶ丘,青葉山,876,171,51,28,23,0,0,0,0,0,5,0,115,0,705,320,0,382,0,2,1,0
2024-05-01,旭ヶ丘,川内,520,123,12,12,0,0,0,0,0,0,11,0,100,0,397,144,17,223,0,11,2,0
2024-05-01,旭ヶ丘,国際センター,652,263,31,27,4,0,0,0,0,0,26,0,206,0,389,30,46,226,0,81,6,0
2024-05-01,旭ヶ丘,大町西公園,388,146,19,18,1,0,0,0,0,0,8,0,119,0,242,162,0,33,0,37,10,0
2024-05-01,旭ヶ丘,青葉通一番町,1026,387,26,20,6,0,0,0,0,0,11,0,350,0,639,354,0,12,0,212,61,0
2024-05-01,旭ヶ丘,宮城野通,812,304,17,10,7,0,0,0,0,0,1,0,286,0,508,347,0,9,0,61,91,0
2024-05-01,旭ヶ丘,連坊,791,152,10,9,1,0,0,0,0,0,2,0,140,0,639,308,1,231,0,56,43,0
2024-05-01,旭ヶ丘,薬師堂,892,356,22,17,5,0,0,0,0,0,11,0,323,0,536,221,0,175,0,101,39,0
2024-05-01,旭ヶ丘,卸町,1133,339,38,27,11,0,0,0,0,0,6,0,295,0,794,630,0,10,0,68,86,0
2024-05-01,旭ヶ丘,六丁の目,720,218,22,19,3,0,0,0,0,0,11,0,185,0,502,392,0,22,0,41,47,0
2024-05-01,旭ヶ丘,荒井,632,194,9,7,2,0,0,0,0,0,18,0,167,0,438,306,0,6,0,62,64,0
2024-05-01,台原,泉中央,17679,6817,862,775,87,0,0,0,0,0,58,0,5897,0,10862,4118,650,3755,0,1308,1031,0
2024-05-01,台原,八乙女,3976,1468,251,232,19,0,0,0,0,0,12,0,1205,0,2508,1223,11,752,0,264,258,0
2024-05-01,台原,黒松,2110,704,106,86,20,0,0,0,0,0,12,0,586,0,1406,461,17,215,0,533,180,0
2024-05-01,台原,旭ヶ丘,2262,892,200,179,21,0,0,0,0,0,12,0,680,0,1370,491,6,95,3,494,281,0
2024-05-01,台原,北仙台,4913,1730,229,205,24,0,0,0,0,0,16,0,1485,0,3183,1217,22,1055,1,494,394,0
2024-05-01,台原,北四番丁,9791,4179,294,263,31,0,0,0,0,0,26,0,3859,0,5612,3944,9,654,2,566,437,0
2024-05-01,台原,勾当台公園,25515,13566,1786,1566,220,0,0,0,0,0,68,0,11712,0,11949,8446,85,705,0,1953,760,0
2024-05-01,台原,広瀬通,17645,7865,800,750,50,0,0,0,0,0,31,0,7034,0,9780,7495,23,937,0,842,483,0
2024-05-01,台原,仙台,42220,18758,2613,2422,191,0,0,0,0,0,88,0,16057,0,23462,16225,397,3826,0,1701,1313,0
2024-05-01,台原,五橋,6661,2179,221,216,5,0,0,0,0,0,7,0,1951,0,4482,1947,47,2100,0,202,186,0
2024-05-01,台原,愛宕橋,807,221,33,22,11,0,0,0,0,0,1,0,187,0,586,293,0,222,0,62,9,0
2024-05-01,台原,河原町,1075,362,70,65,5,0,0,0,0,0,1,0,291,0,713,294,0,274,0,66,79,0
2024-05-01,台原,長町一丁目,1537,455,56,52,4,0,0,0,0,0,10,0,389,0,1082,437,0,456,0,67,122,0
2024-05-01,台原,長町,3734,1298,151,139,12,0,0,0,0,0,37,0,1110,0,2436,1296,3,601,0,295,241,0
2024-05-01,台原,長町南,3635,1076,173,121,52,0,0,0,0,0,24,0,879,0,2559,1188,65,872,0,263,171,0
2024-05-01,台原,富沢,2363,535,79,74,5,0,0,0,0,0,35,0,421,0,1828,907,0,697,0,80,144,0
2024-05-01,台原,八木山動物公園,1005,347,59,43,16,0,0,0,0,0,20,0,268,0,658,160,0,418,0,33,47,0
2024-05-01,台原,青葉山,1092,300,5,4,1,0,0,0,0,0,0,0,295,0,792,459,0,299,0,13,21,0
2024-05-01,台原,川内,462,120,4,4,0,0,0,0,0,0,1,0,115,0,342,138,0,201,0,3,0,0
2024-05-01,台原,国際センター,759,316,78,23,55,0,0,0,0,0,5,0,233,0,443,78,0,302,0,37,26,0
2024-05-01,台原,大町西公園,544,111,11,10,1,0,0,0,0,0,3,0,97,0,433,194,67,125,0,39,8,0
2024-05-01,台原,青葉通一番町,640,280,13,10,3,0,0,0,0,0,0,0,267,0,360,215,12,34,0,76,23,0
2024-05-01,台原,宮城野通,646,241,32,15,17,0,0,0,0,0,2,0,207,0,405,222,0,47,0,66,70,0
2024-05-01,台原,連坊,617,136,15,15,0,0,0,0,0,0,3,0,118,0,481,228,21,213,0,17,2,0
2024-05-01,台原,薬師堂,900,168,14,13,1,0,0,0,0,0,1,0,153,0,732,351,1,291,0,30,59,0
2024-05-01,台原,卸町,1060,352,24,21,3,0,0,0,0,0,1,0,327,0,708,524,0,93,0,42,49,0
2024-05-01,台原,六丁の目,651,242,10,9,1,0,0,0,0,0,4,0,228,0,409,285,0,100,0,14,10,0
2024-05-01,台原,荒井,619,132,20,20,0,0,0,0,0,0,8,0,104,0,487,249,0,94,0,66,78,0
2024-05-01,北仙台,泉中央,36561,15427,1768,1573,195,0,0,0,0,0,100,0,13559,0,21134,9627,2102,6269,1,1817,1318,0
2024-05-01,北仙台,八乙女,9006,3411,433,390,43,0,0,0,0,0,42,0,2936,0,5595,3090,412,1275,0,437,381,0
2024-05-01,北仙台,黒松,5034,1889,274,258,16,0,0,0,0,0,34,0,1581,0,3145,1571,166,693,0,538,177,0
2024-05-01,北仙台,旭ヶ丘,8392,3633,560,515,45,0,0,0,0,0,31,0,3042,0,4759,2297,247,815,0,849,551,0
2024-05-01,北仙台,台原,5203,1762,166,145,21,0,0,0,0,0,16,0,1580,0,3441,1449,28,1033,0,557,374,0
2024-05-01,北仙台,北四番丁,6928,3350,309,267,42,0,0,0,0,0,31,0,3010,0,3578,2548,67,277,0,366,320,0
2024-05-01,北仙台,勾当台公園,31159,17658,2418,2191,227,0,0,0,0,0,97,0,15143,0,13501,10094,87,540,1,1820,959,0
2024-05-01,北仙台,広瀬通,24979,13566,1513,1445,68,0,0,0,0,0,71,0,11982,0,11413,8978,70,694,0,1049,622,0
2024-05-01,北仙台,仙台,39669,20293,2530,2323,207,0,0,0,0,0,215,0,17548,0,19376,13081,418,2767,1,1574,1535,0
2024-05-01,北仙台,五橋,10509,4398,551,511,40,0,0,0,0,0,10,0,3837,0,6111,2510,180,2859,0,418,144,0
2024-05-01,北仙台,愛宕橋,1878,640,84,81,3,0,0,0,0,0,10,0,546,0,1238,850,20,178,0,136,54,0
2024-05-01,北仙台,河原町,2908,1234,127,122,5,0,0,0,0,0,7,0,1100,0,1674,1086,23,268,0,160,137,0
2024-05-01,北仙台,長町一丁目,3103,1019,101,99,2,0,0,0,0,0,35,0,883,0,2084,1078,92,632,0,141,141,0
2024-05-01,北仙台,長町,5453,2305,298,261,37,0,0,0,0,0,57,0,1950,0,3148,1794,32,446,0,493,383,0
2024-05-01,北仙台,長町南,6884,2652,345,294,51,0,0,0,0,0,45,0,2262,0,4232,2644,75,784,0,432,297,0
2024-05-01,北仙台,富沢,4025,1483,151,136,15,0,0,0,0,0,34,0,1298,0,2542,1640,16,636,0,149,101,0
2024-05-01,北仙台,八木山動物公園,1009,415,58,49,9,0,0,0,0,0,25,0,332,0,594,222,0,287,0,47,38,0
2024-05-01,北仙台,青葉山,1710,508,22,21,1,0,0,0,0,0,1,0,485,0,1202,444,12,666,0,18,62,0
2024-05-01,北仙台,川内,830,272,20,19,1,0,0,0,0,0,4,0,248,0,558,69,79,391,0,17,2,0
2024-05-01,北仙台,国際センター,834,410,24,22,2,0,0,0,0,0,10,0,376,0,424,87,86,181,0,64,6,0
2024-05-01,北仙台,大町西公園,481,248,51,46,5,0,0,0,0,0,5,0,192,0,233,186,1,12,0,22,12,0
2024-05-01,北仙台,青葉通一番町,592,307,36,35,1,0,0,0,0,0,11,0,260,0,285,151,18,13,0,48,55,0
2024-05-01,北仙台,宮城野通,562,184,19,15,4,0,0,0,0,0,3,0,162,0,378,249,0,29,0,44,56,0
2024-05-01,北仙台,連坊,1143,367,23,23,0,0,0,0,0,0,7,0,337,0,776,208,235,299,0,22,12,0
2024-05-01,北仙台,薬師堂,1287,412,62,61,1,0,0,0,0,0,10,0,340,0,875,482,34,242,0,81,36,0
2024-05-01,北仙台,卸町,1620,591,106,103,3,0,0,0,0,0,10,0,475,0,1029,878,0,32,0,45,74,0
2024-05-01,北仙台,六丁の目,1367,535,90,86,4,0,0,0,0,0,11,0,434,0,832,777,0,19,0,24,12,0
2024-05-01,北仙台,荒井,945,323,18,18,0,0,0,0,0,0,15,0,290,0,622,480,0,56,0,37,49,0
2024-05-01,北四番丁,泉中央,38135,13557,1136,1040,96,0,0,0,0,0,155,0,12266,0,24578,16997,449,4000,8,1744,1380,0
2024-05-01,北四番丁,八乙女,12936,5782,515,475,40,0,0,0,0,0,39,0,5228,0,7154,5699,6,659,6,391,393,0
2024-05-01,北四番丁,黒松,6476,2115,210,181,29,0,0,0,0,0,11,0,1893,1,4361,3249,3,432,0,399,278,0
2024-05-01,北四番丁,旭ヶ丘,10665,3894,382,323,59,0,0,0,0,0,13,0,3499,0,6771,4803,10,631,89,719,519,0
2024-05-01,北四番丁,台原,8849,3507,287,247,40,0,0,0,0,0,17,0,3203,0,5342,3691,16,699,2,515,419,0
2024-05-01,北四番丁,北仙台,6300,2800,267,227,40,0,0,0,0,0,18,0,2515,0,3500,2524,74,292,0,339,271,0
2024-05-01,北四番丁,勾当台公園,4197,1838,219,196,23,0,0,0,0,0,55,0,1564,0,2359,1579,44,183,0,447,106,0
2024-05-01,北四番丁,広瀬通,9048,4653,486,425,61,0,0,0,0,0,58,0,4109,0,4395,3419,106,388,1,274,207,0
2024-05-01,北四番丁,仙台,60023,31086,3697,3445,252,0,0,0,0,0,160,0,27229,0,28937,23456,1641,1727,6,1164,943,0
2024-05-01,北四番丁,五橋,9139,4600,502,439,63,0,0,0,0,0,36,0,4062,0,4539,2209,455,1271,0,446,158,0
2024-05-01,北四番丁,愛宕橋,1905,840,92,86,6,0,0,0,0,0,6,0,742,0,1065,708,19,105,0,126,107,0
2024-05-01,北四番丁,河原町,4832,1972,170,150,20,0,0,0,0,0,4,0,1798,0,2860,2315,86,155,0,150,154,0
2024-05-01,北四番丁,長町一丁目,4282,1898,135,126,9,0,0,0,0,0,6,0,1757,0,2384,1608,0,394,0,257,125,0
2024-05-01,北四番丁,長町,14921,6563,597,526,71,0,0,0,0,0,45,0,5921,0,8358,6047,90,933,1,852,435,0
2024-05-01,北四番丁,長町南,11164,4036,386,330,56,0,0,0,0,0,50,0,3600,0,7128,5044,40,796,0,735,513,0
2024-05-01,北四番丁,富沢,9254,2818,216,206,10,0,0,0,0,0,21,0,2581,0,6436,5359,12,592,3,233,237,0
2024-05-01,北四番丁,八木山動物公園,1634,681,60,40,20,0,0,0,0,0,29,0,592,0,953,630,0,143,0,106,74,0
2024-05-01,北四番丁,青葉山,2006,614,50,29,21,0,0,0,0,0,5,0,559,0,1392,438,15,905,0,3,31,0
2024-05-01,北四番丁,川内,1713,742,30,29,1,0,0,0,0,0,3,0,709,0,971,210,162,586,0,12,1,0
2024-05-01,北四番丁,国際センター,904,517,42,36,6,0,0,0,0,0,12,0,463,0,387,105,167,73,1,40,1,0
2024-05-01,北四番丁,大町西公園,435,226,31,29,2,0,0,0,0,0,3,0,192,0,209,89,11,32,0,63,14,0
2024-05-01,北四番丁,青葉通一番町,471,279,31,28,3,0,0,0,0,0,12,0,236,0,192,100,21,23,0,28,20,0
