年月日,乗車駅,降車駅,総計,定期以外計,普通券計,普通券大人,普通券小人,乗継計,乗継大人,乗継小人,地下売,バス売,一日券,プリペイド,ICSF,定期以外その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,定期その他
2023-04-01,泉中央,川内,2269,612,60,60,0,0,0,0,0,0,31,0,521,0,1657,370,73,1118,0,40,56,0
2023-04-01,泉中央,国際センター,3899,1122,117,105,12,0,0,0,0,0,116,0,889,0,2777,231,296,1988,0,237,25,0
2023-04-01,泉中央,大町西公園,2032,1056,174,118,56,0,0,0,0,0,79,0,803,0,976,727,0,79,0,140,30,0
2023-04-01,泉中央,青葉通一番町,1984,871,63,58,5,0,0,0,0,0,60,0,748,0,1113,738,15,61,0,268,31,0
2023-04-01,泉中央,宮城野通,1676,679,58,48,10,0,0,0,0,0,30,0,591,0,997,708,3,50,0,75,161,0
2023-04-01,泉中央,連坊,3731,868,117,103,14,0,0,0,0,0,33,0,718,0,2863,797,251,1697,0,72,46,0
2023-04-01,泉中央,薬師堂,4646,1247,147,136,11,0,0,0,0,0,60,0,1040,0,3399,1351,202,1550,2,165,129,0
2023-04-01,泉中央,卸町,3553,1190,97,84,13,0,0,0,0,0,66,0,1027,0,2363,1625,29,410,0,136,163,0
2023-04-01,泉中央,六丁の目,2330,853,118,101,17,0,0,0,0,0,50,0,685,0,1477,873,51,452,0,74,27,0
2023-04-01,泉中央,荒井,1871,665,88,70,18,0,0,0,0,0,48,0,529,0,1206,873,0,202,0,74,57,0
2023-04-01,八乙女,泉中央,19083,9101,1321,1155,166,0,0,0,0,0,153,0,7627,0,9982,4837,258,1042,1,2342,1502,0
2023-04-01,八乙女,黒松,2220,860,170,145,25,0,0,0,0,0,23,0,667,0,1360,554,27,171,0,411,197,0
2023-04-01,八乙女,旭ヶ丘,4000,1709,252,186,66,0,0,0,0,0,27,0,1430,0,2291,953,10,409,0,486,433,0
2023-04-01,八乙女,台原,3440,1557,215,190,25,0,0,0,0,0,25,0,1317,0,1883,757,6,646,0,273,201,0
2023-04-01,八乙女,北仙台,7507,3213,412,371,41,0,0,0,0,0,23,0,2778,0,4294,2521,265,845,0,348,315,0
2023-04-01,八乙女,北四番丁,13313,6083,511,467,44,0,0,0,0,0,48,0,5524,0,7230,5903,21,550,0,384,372,0
2023-04-01,八乙女,勾当台公園,22093,8931,955,894,61,0,0,0,0,0,141,0,7835,0,13162,10972,12,540,0,1320,318,0
2023-04-01,八乙女,広瀬通,20010,8527,957,908,49,0,0,0,0,0,98,0,7472,0,11483,9830,6,542,0,740,365,0
2023-04-01,八乙女,仙台,57504,27013,4243,3941,302,0,0,0,0,0,410,0,22359,1,30491,21337,710,5377,0,2023,1044,0
2023-04-01,八乙女,五橋,7032,2638,322,304,18,0,0,0,0,0,55,0,2261,0,4394,1983,4,2091,0,278,38,0
2023-04-01,八乙女,愛宕橋,927,406,85,85,0,0,0,0,0,0,4,0,317,0,521,299,0,128,0,68,26,0
2023-04-01,八乙女,河原町,1509,419,71,61,10,0,0,0,0,0,11,0,337,0,1090,617,1,385,0,61,26,0
2023-04-01,八乙女,長町一丁目,1330,481,57,45,12,0,0,0,0,0,40,0,384,0,849,533,0,214,0,44,58,0
2023-04-01,八乙女,長町,5346,1981,285,246,39,0,0,0,0,0,149,0,1547,0,3365,2007,65,890,0,216,187,0
2023-04-01,八乙女,長町南,3796,1251,173,140,33,0,0,0,0,0,114,0,964,0,2545,1616,2,537,0,188,202,0
2023-04-01,八乙女,富沢,1999,669,77,64,13,0,0,0,0,0,59,0,533,0,1330,859,0,342,1,59,69,0
2023-04-01,八乙女,八木山動物公園,999,405,65,56,9,0,0,0,0,0,71,0,269,0,594,114,0,397,0,70,13,0
2023-04-01,八乙女,青葉山,846,249,4,4,0,0,0,0,0,0,5,0,240,0,597,239,1,305,0,9,43,0
2023-04-01,八乙女,川内,566,136,19,16,3,0,0,0,0,0,12,0,105,0,430,168,3,231,0,27,1,0
2023-04-01,八乙女,国際センター,929,320,29,22,7,0,0,0,0,0,59,0,232,0,609,45,26,441,0,91,6,0
2023-04-01,八乙女,大町西公園,712,381,70,57,13,0,0,0,0,0,33,0,278,0,331,241,0,44,0,42,4,0
2023-04-01,八乙女,青葉通一番町,715,287,42,37,5,0,0,0,0,0,13,0,232,0,428,322,0,21,0,74,11,0
2023-04-01,八乙女,宮城野通,677,321,26,20,6,0,0,0,0,0,10,0,285,0,356,278,0,5,0,23,50,0
2023-04-01,八乙女,連坊,857,211,21,21,0,0,0,0,0,0,14,0,176,0,646,189,2,433,0,20,2,0
2023-04-01,八乙女,薬師堂,1089,353,29,28,1,0,0,0,0,0,21,0,303,0,736,396,39,251,0,32,18,0
2023-04-01,八乙女,卸町,1290,463,50,47,3,0,0,0,0,0,12,0,401,0,827,646,0,79,0,45,57,0
2023-04-01,八乙女,六丁の目,843,233,32,31,1,0,0,0,0,0,20,0,181,0,610,367,0,231,0,4,8,0
2023-04-01,八乙女,荒井,766,270,16,11,5,0,0,0,0,0,7,0,247,0,496,403,0,62,0,18,13,0
2023-04-01,黒松,泉中央,13335,6221,944,807,137,0,0,0,0,0,113,0,5164,0,7114,3276,134,830,0,2136,738,0
2023-04-01,黒松,八乙女,2775,913,203,164,39,0,0,0,0,0,56,0,654,0,1862,1007,38,200,1,429,187,0
2023-04-01,黒松,旭ヶ丘,2284,455,49,43,6,0,0,0,0,0,28,0,378,0,1829,740,0,63,0,738,288,0
2023-04-01,黒松,台原,2200,745,101,78,23,0,0,0,0,0,29,0,615,0,1455,582,2,147,0,587,137,0
2023-04-01,黒松,北仙台,4397,1657,209,192,17,0,0,0,0,0,37,0,1411,0,2740,1294,157,536,0,525,228,0
2023-04-01,黒松,北四番丁,6080,2102,138,113,25,0,0,0,0,0,7,0,1957,0,3978,2990,0,305,0,348,335,0
2023-04-01,黒松,勾当台公園,13754,5760,580,510,70,0,0,0,0,0,46,0,5133,1,7994,6405,11,291,0,1009,278,0
2023-04-01,黒松,広瀬通,12738,5579,684,615,69,0,0,0,0,0,27,0,4868,0,7159,5702,1,417,0,828,211,0
2023-04-01,黒松,仙台,29858,13826,2133,1952,181,0,0,0,0,0,98,0,11594,1,16032,11806,201,1871,0,1439,715,0
2023-04-01,黒松,五橋,3719,1181,159,142,17,0,0,0,0,0,12,0,1010,0,2538,941,11,1354,0,115,117,0
2023-04-01,黒松,愛宕橋,496,138,26,26,0,0,0,0,0,0,2,0,110,0,358,212,0,127,0,18,1,0
2023-04-01,黒松,河原町,605,181,18,17,1,0,0,0,0,0,6,0,157,0,424,336,0,22,0,36,30,0
2023-04-01,黒松,長町一丁目,713,214,11,9,2,0,0,0,0,0,13,0,190,0,499,357,0,66,0,32,44,0
2023-04-01,黒松,長町,1950,705,83,70,13,0,0,0,0,0,50,0,572,0,1245,846,0,141,0,142,116,0
2023-04-01,黒松,長町南,1756,643,79,66,13,0,0,0,0,0,34,0,530,0,1113,739,31,140,0,132,71,0
2023-04-01,黒松,富沢,593,248,30,28,2,0,0,0,0,0,20,0,198,0,345,250,0,34,0,35,26,0
2023-04-01,黒松,八木山動物公園,503,182,22,14,8,0,0,0,0,0,32,0,128,0,321,106,0,183,0,24,8,0
2023-04-01,黒松,青葉山,855,152,0,0,0,0,0,0,0,0,5,0,147,0,703,322,0,375,0,5,1,0
2023-04-01,黒松,川内,288,61,3,3,0,0,0,0,0,0,1,0,57,0,227,37,0,181,0,9,0,0
2023-04-01,黒松,国際センター,600,161,12,11,1,0,0,0,0,0,18,0,131,0,439,23,35,339,0,37,5,0
2023-04-01,黒松,大町西公園,348,177,12,7,5,0,0,0,0,0,15,0,150,0,171,113,0,16,0,33,9,0
2023-04-01,黒松,青葉通一番町,258,78,11,9,2,0,0,0,0,0,3,0,64,0,180,83,0,13,0,74,10,0
2023-04-01,黒松,宮城野通,238,52,6,3,3,0,0,0,0,0,9,0,37,0,186,105,0,7,0,8,66,0
2023-04-01,黒松,連坊,494,105,1,1,0,0,0,0,0,0,9,0,95,0,389,122,23,228,0,14,2,0
2023-04-01,黒松,薬師堂,349,86,8,8,0,0,0,0,0,0,4,0,74,0,263,96,1,145,0,12,9,0
2023-04-01,黒松,卸町,609,246,26,22,4,0,0,0,0,0,11,0,209,0,363,296,0,7,0,34,26,0
2023-04-01,黒松,六丁の目,449,204,27,26,1,0,0,0,0,0,4,0,173,0,245,176,0,17,0,10,42,0
2023-04-01,黒松,荒井,267,104,35,35,0,0,0,0,0,0,8,0,61,0,163,141,0,0,0,6,16,0
2023-04-01,旭ヶ丘,泉中央,17527,7965,1313,1031,282,0,0,0,0,0,138,0,6514,0,9562,4070,162,1305,0,2715,1310,0
2023-04-01,旭ヶ丘,八乙女,3863,1559,217,169,48,0,0,0,0,0,29,0,1313,0,2304,1010,8,435,0,462,389,0
2023-04-01,旭ヶ丘,黒松,1619,389,64,48,16,0,0,0,0,0,20,0,305,0,1230,368,0,42,1,651,168,0
2023-04-01,旭ヶ丘,台原,2112,909,179,123,56,0,0,0,0,0,26,0,704,0,1203,350,5,110,0,518,220,0
2023-04-01,旭ヶ丘,北仙台,7359,3138,461,403,58,0,0,0,0,0,36,0,2641,0,4221,1988,269,804,3,672,485,0
2023-04-01,旭ヶ丘,北四番丁,10345,3759,362,323,39,0,0,0,0,0,28,0,3369,0,6586,4947,2,462,49,641,485,0
2023-04-01,旭ヶ丘,勾当台公園,23390,9917,1256,1085,171,0,0,0,0,0,78,0,8583,0,13473,9916,5,403,11,2358,780,0
2023-04-01,旭ヶ丘,広瀬通,20185,9449,1078,950,128,0,0,0,0,0,47,0,8324,0,10736,8124,8,607,1,1354,642,0
2023-04-01,旭ヶ丘,仙台,47354,23411,3786,3437,349,0,0,0,0,0,212,0,19413,0,23943,16765,307,2511,13,2773,1574,0
2023-04-01,旭ヶ丘,五橋,6019,1924,228,205,23,0,0,0,0,0,8,0,1688,0,4095,1782,0,1788,1,249,275,0
2023-04-01,旭ヶ丘,愛宕橋,637,232,19,19,0,0,0,0,0,0,0,0,213,0,405,204,0,108,0,71,22,0
2023-04-01,旭ヶ丘,河原町,1077,466,52,45,7,0,0,0,0,0,2,0,412,0,611,294,0,82,0,158,77,0
2023-04-01,旭ヶ丘,長町一丁目,1603,513,59,43,16,0,0,0,0,0,16,0,438,0,1090,616,0,277,8,77,112,0
2023-04-01,旭ヶ丘,長町,3971,1554,213,173,40,0,0,0,0,0,66,0,1275,0,2417,1417,13,170,0,443,374,0
2023-04-01,旭ヶ丘,長町南,3652,1401,200,143,57,0,0,0,0,0,74,0,1127,0,2251,1336,5,264,18,401,227,0
2023-04-01,旭ヶ丘,富沢,1655,576,102,77,25,0,0,0,0,0,23,0,451,0,1079,850,0,91,1,85,52,0
2023-04-01,旭ヶ丘,八木山動物公園,899,392,101,72,29,0,0,0,0,0,34,0,257,0,507,215,0,192,0,83,17,0
2023-04-01,旭ヶ丘,青葉山,797,153,2,2,0,0,0,0,0,0,11,0,140,0,644,241,0,394,0,4,5,0
2023-04-01,旭ヶ丘,川内,479,132,13,13,0,0,0,0,0,0,4,0,115,0,347,138,0,192,0,16,1,0
2023-04-01,旭ヶ丘,国際センター,614,281,32,21,11,0,0,0,0,0,21,0,228,0,333,48,30,146,0,100,9,0
2023-04-01,旭ヶ丘,大町西公園,452,286,55,41,14,0,0,0,0,0,11,0,220,0,166,109,0,8,0,41,8,0
2023-04-01,旭ヶ丘,青葉通一番町,930,384,53,53,0,0,0,0,0,0,7,0,324,0,546,319,0,4,0,199,24,0
2023-04-01,旭ヶ丘,宮城野通,880,410,21,15,6,0,0,0,0,0,8,0,381,0,470,331,0,8,0,49,82,0
2023-04-01,旭ヶ丘,連坊,766,199,17,14,3,0,0,0,0,0,2,0,180,0,567,258,17,200,0,30,62,0
2023-04-01,旭ヶ丘,薬師堂,707,308,25,17,8,0,0,0,0,0,8,0,275,0,399,171,15,91,0,69,53,0
2023-04-01,旭ヶ丘,卸町,1017,345,41,36,5,0,0,0,0,0,6,0,298,0,672,501,0,7,0,79,85,0
2023-04-01,旭ヶ丘,六丁の目,717,296,58,55,3,0,0,0,0,0,17,0,221,0,421,312,0,54,0,28,27,0
2023-04-01,旭ヶ丘,荒井,563,188,14,12,2,0,0,0,0,0,8,0,166,0,375,191,0,22,0,52,110,0
2023-04-01,台原,泉中央,17488,7786,948,843,105,0,0,0,0,0,43,0,6795,0,9702,4184,373,2817,0,1364,964,0
2023-04-01,台原,八乙女,3557,1606,228,200,28,0,0,0,0,0,19,0,1359,0,1951,868,5,627,0,244,207,0
2023-04-01,台原,黒松,1881,727,124,104,20,0,0,0,0,0,10,0,593,0,1154,426,3,109,0,489,127,0
2023-04-01,台原,旭ヶ丘,1922,850,169,120,49,0,0,0,0,0,24,0,657,0,1072,328,3,103,1,419,218,0
2023-04-01,台原,北仙台,4814,1823,223,183,40,0,0,0,0,0,23,0,1577,0,2991,1311,13,757,0,540,370,0
2023-04-01,台原,北四番丁,9178,4329,326,282,44,0,0,0,0,0,24,0,3979,0,4849,3482,15,548,0,494,310,0
2023-04-01,台原,勾当台公園,24102,13295,1545,1433,112,0,0,0,0,0,68,0,11682,0,10807,7708,26,444,0,1999,630,0
2023-04-01,台原,広瀬通,17439,8113,916,875,41,0,0,0,0,0,41,0,7156,0,9326,7230,17,757,0,834,488,0
2023-04-01,台原,仙台,39583,18787,2653,2472,181,0,0,0,0,0,124,0,16010,0,20796,14802,317,2757,0,1569,1351,0
2023-04-01,台原,五橋,5403,2232,218,208,10,0,0,0,0,0,6,0,2008,0,3171,1308,13,1458,0,222,170,0
2023-04-01,台原,愛宕橋,733,247,27,27,0,0,0,0,0,0,4,0,216,0,486,297,0,146,0,39,4,0
2023-04-01,台原,河原町,1182,420,55,44,11,0,0,0,0,0,2,0,363,0,762,435,0,147,0,108,72,0
2023-04-01,台原,長町一丁目,1213,410,55,48,7,0,0,0,0,0,10,0,345,0,803,302,0,302,0,80,119,0
2023-04-01,台原,長町,3786,1489,171,145,26,0,0,0,0,0,33,0,1285,0,2297,1203,1,515,0,286,292,0
2023-04-01,台原,長町南,3640,1231,168,116,52,0,0,0,0,0,32,0,1031,0,2409,1180,52,723,0,238,216,0
2023-04-01,台原,富沢,2106,580,71,64,7,0,0,0,0,0,26,0,483,0,1526,769,0,536,0,78,143,0
2023-04-01,台原,八木山動物公園,885,296,41,31,10,0,0,0,0,0,13,0,242,0,589,153,0,331,0,62,43,0
2023-04-01,台原,青葉山,997,253,8,8,0,0,0,0,0,0,4,0,241,0,744,344,0,373,0,27,0,0
2023-04-01,台原,川内,414,131,8,8,0,0,0,0,0,0,1,0,122,0,283,98,0,178,0,7,0,0
2023-04-01,台原,国際センター,689,235,32,29,3,0,0,0,0,0,8,0,195,0,454,102,0,271,0,66,15,0
2023-04-01,台原,大町西公園,400,246,29,28,1,0,0,0,0,0,8,0,209,0,154,103,0,6,0,35,10,0
2023-04-01,台原,青葉通一番町,737,414,12,12,0,0,0,0,0,0,4,0,398,0,323,227,0,6,0,79,11,0
2023-04-01,台原,宮城野通,754,289,63,42,21,0,0,0,0,0,1,0,225,0,465,274,0,4,0,51,136,0
2023-04-01,台原,連坊,420,121,12,11,1,0,0,0,0,0,3,0,106,0,299,177,17,67,0,19,19,0
2023-04-01,台原,薬師堂,879,226,21,18,3,0,0,0,0,0,3,0,202,0,653,382,14,192,0,22,43,0
2023-04-01,台原,卸町,857,339,64,59,5,0,0,0,0,0,1,0,274,0,518,390,0,45,0,48,35,0
2023-04-01,台原,六丁の目,720,224,15,15,0,0,0,0,0,0,9,0,200,0,496,325,0,152,0,8,11,0
2023-04-01,台原,荒井,539,146,15,14,1,0,0,0,0,0,5,0,126,0,393,214,0,87,1,24,67,0
2023-04-01,北仙台,泉中央,34558,15506,1777,1619,158,0,0,0,0,0,118,0,13611,0,19052,9497,1340,5066,1,1756,1392,0
2023-04-01,北仙台,八乙女,8093,3525,459,398,61,0,0,0,0,0,22,0,3044,0,4568,2762,257,861,0,351,337,0
2023-04-01,北仙台,黒松,4657,1727,208,191,17,0,0,0,0,0,28,0,1491,0,2930,1506,143,501,0,523,257,0
2023-04-01,北仙台,旭ヶ丘,7486,3258,482,430,52,0,0,0,0,0,18,0,2758,0,4228,2124,261,671,6,652,514,0
2023-04-01,北仙台,台原,5311,1906,244,200,44,0,0,0,0,0,24,0,1638,0,3405,1568,13,814,1,626,383,0
2023-04-01,北仙台,北四番丁,6422,3370,255,240,15,0,0,0,0,0,24,0,3091,0,3052,2308,24,182,2,255,281,0
2023-04-01,北仙台,勾当台公園,27238,15352,1950,1870,80,0,0,0,0,0,77,0,13325,0,11886,8997,60,350,1,1605,873,0
2023-04-01,北仙台,広瀬通,23351,13173,1625,1552,73,0,0,0,0,0,60,0,11488,0,10178,8080,89,506,0,995,508,0
2023-04-01,北仙台,仙台,36188,19325,2840,2666,174,0,0,0,0,0,164,0,16321,0,16863,11651,210,2333,0,1354,1315,0
2023-04-01,北仙台,五橋,9333,4567,539,519,20,0,0,0,0,0,15,0,4013,0,4766,2344,69,1812,0,388,153,0
2023-04-01,北仙台,愛宕橋,1746,679,59,54,5,0,0,0,0,0,10,0,610,0,1067,671,0,200,0,137,59,0
2023-04-01,北仙台,河原町,2624,1153,79,75,4,0,0,0,0,0,6,0,1068,0,1471,979,37,171,0,173,111,0
2023-04-01,北仙台,長町一丁目,2647,892,80,77,3,0,0,0,0,0,34,0,778,0,1755,929,48,517,0,108,153,0
2023-04-01,北仙台,長町,5350,2310,329,272,57,0,0,0,0,0,27,0,1954,0,3040,1837,0,420,3,406,374,0
2023-04-01,北仙台,長町南,6991,3002,286,229,57,0,0,0,0,0,38,0,2678,0,3989,2389,108,727,0,409,356,0
2023-04-01,北仙台,富沢,3806,1401,198,184,14,0,0,0,0,0,48,0,1155,0,2405,1552,0,647,0,134,72,0
2023-04-01,北仙台,八木山動物公園,1005,555,51,32,19,0,0,0,0,0,34,0,470,0,450,166,0,185,0,38,61,0
2023-04-01,北仙台,青葉山,2369,570,44,36,8,0,0,0,0,0,2,0,524,0,1799,405,7,1304,0,42,41,0
2023-04-01,北仙台,川内,843,311,20,20,0,0,0,0,0,0,5,0,286,0,532,77,66,382,0,7,0,0
2023-04-01,北仙台,国際センター,783,437,40,35,5,0,0,0,0,0,15,0,382,0,346,121,76,79,0,61,9,0
2023-04-01,北仙台,大町西公園,698,341,57,49,8,0,0,0,0,0,11,0,273,0,357,272,0,17,0,48,20,0
2023-04-01,北仙台,青葉通一番町,457,253,17,17,0,0,0,0,0,0,8,0,228,0,204,124,12,21,0,35,12,0
2023-04-01,北仙台,宮城野通,608,305,26,21,5,0,0,0,0,0,8,0,271,0,303,214,0,2,0,41,46,0
2023-04-01,北仙台,連坊,957,323,25,23,2,0,0,0,0,0,1,0,297,0,634,135,273,163,0,36,27,0
2023-04-01,北仙台,薬師堂,1089,433,37,36,1,0,0,0,0,0,5,0,391,0,656,282,23,252,0,40,59,0
2023-04-01,北仙台,卸町,1531,505,78,73,5,0,0,0,0,0,8,0,419,0,1026,869,0,13,0,54,90,0
2023-04-01,北仙台,六丁の目,1354,394,51,50,1,0,0,0,0,0,7,0,336,0,960,820,0,54,0,15,71,0
2023-04-01,北仙台,荒井,900,355,31,29,2,0,0,0,0,0,12,0,312,0,545,407,0,48,0,31,59,0
2023-04-01,北四番丁,泉中央,35526,13087,1117,1002,115,0,0,0,0,0,127,0,11843,0,22439,16157,162,3037,4,1795,1284,0
2023-04-01,北四番丁,八乙女,12199,5834,487,438,49,0,0,0,0,0,28,0,5319,0,6365,4983,23,575,0,368,416,0
2023-04-01,北四番丁,黒松,5788,2084,152,123,29,0,0,0,0,0,7,0,1925,0,3704,2775,0,284,0,348,297,0
2023-04-01,北四番丁,旭ヶ丘,9353,3434,312,268,44,0,0,0,0,0,22,0,3100,0,5919,4263,1,449,99,605,502,0
2023-04-01,北四番丁,台原,8106,3681,337,299,38,0,0,0,0,0,19,0,3325,0,4425,3110,14,526,1,483,291,0
2023-04-01,北四番丁,北仙台,5969,2818,258,233,25,0,0,0,0,0,23,0,2537,0,3151,2314,48,208,7,243,331,0
2023-04-01,北四番丁,勾当台公園,3772,1599,208,190,18,0,0,0,0,0,40,0,1351,0,2173,1410,27,142,0,515,79,0
2023-04-01,北四番丁,広瀬通,8736,4844,602,546,56,0,0,0,0,0,45,0,4197,0,3892,3199,93,288,0,170,142,0
2023-04-01,北四番丁,仙台,55335,29650,3737,3499,238,0,0,0,0,0,213,0,25700,0,25685,21273,1309,1245,12,931,915,0
2023-04-01,北四番丁,五橋,8101,4335,477,408,69,0,0,0,0,0,34,0,3824,0,3766,1915,363,891,0,399,198,0
2023-04-01,北四番丁,愛宕橋,1608,815,61,56,5,0,0,0,0,0,4,0,750,0,793,517,0,61,0,129,86,0
2023-04-01,北四番丁,河原町,4630,2128,186,159,27,0,0,0,0,0,4,0,1938,0,2502,2068,27,121,0,115,171,0
2023-04-01,北四番丁,長町一丁目,4198,1880,129,123,6,0,0,0,0,0,8,0,1743,0,2318,1619,0,334,0,205,160,0
2023-04-01,北四番丁,長町,14309,6870,706,611,95,0,0,0,0,0,31,0,6133,0,7439,5595,49,585,1,837,372,0
2023-04-01,北四番丁,長町南,10242,4217,415,350,65,0,0,0,0,0,53,0,3749,0,6025,4458,37,465,0,587,478,0
2023-04-01,北四番丁,富沢,8335,2926,241,214,27,0,0,0,0,0,46,0,2639,0,5409,4673,0,367,11,225,133,0
2023-04-01,北四番丁,八木山動物公園,1353,549,67,44,23,0,0,0,0,0,12,0,470,0,804,575,0,85,0,74,70,0
2023-04-01,北四番丁,青葉山,1702,704,40,40,0,0,0,0,0,0,5,0,659,0,998,394,3,539,0,12,50,0
2023-04-01,北四番丁,川内,1759,846,56,56,0,0,0,0,0,0,9,0,781,0,913,168,141,590,0,11,3,0
2023-04-01,北四番丁,国際センター,804,523,47,45,2,0,0,0,0,0,16,0,460,0,281,66,129,42,0,36,8,0
2023-04-01,北四番丁,大町西公園,475,324,44,33,11,0,0,0,0,0,11,0,269,0,151,83,4,8,0,33,23,0
2023-04-01,北四番丁,青葉通一番町,493,285,27,20,7,0,0,0,0,0,8,0,250,0,208,145,2,16,0,26,19,0
2023-04-01,北四番丁,宮城野通,850,492,54,51,3,0,0,0,0,0,6,0,432,0,358,277,0,19,0,44,18,0
2023-04-01,北四番丁,連坊,1336,534,57,54,3,0,0,0,0,0,3,0,474,0,802,482,179,45,0,60,36,0
2023-04-01,北四番丁,薬師堂,2199,935,54,52,2,0,0,0,0,0,6,0,875,0,1264,972,114,32,0,92,54,0
2023-04-01,北四番丁,卸町,1721,809,84,70,14,0,0,0,0,0,13,0,712,0,912,714,0,102,5,67,24,0
2023-04-01,北四番丁,六丁の目,1596,591,81,75,6,0,0,0,0,0,9,0,501,0,1005,806,18,104,1,26,50,0
2023-04-01,北四番丁,荒井,1516,603,56,52,4,0,0,0,0,0,8,0,539,0,913,735,0,75,8,56,39,0
2023-04-01,勾当台公園,泉中央,64008,28023,3031,2713,318,0,0,0,0,0,526,0,24466,0,35985,28014,68,1338,3,5064,1498,0
2023-04-01,勾当台公園,八乙女,20692,8291,798,752,46,0,0,0,0,0,156,0,7337,0,12401,10317,1,410,0,1374,299,0
2023-04-01,勾当台公園,黒松,14291,5656,596,517,79,0,0,0,0,0,78,0,4981,1,8635,6811,4,300,0,1202,318,0
2023-04-01,勾当台公園,旭ヶ丘,22052,8796,962,787,175,0,0,0,0,0,78,0,7756,0,13256,9684,8,445,1,2362,756,0
2023-04-01,勾当台公園,台原,22966,11735,1227,1145,82,0,0,0,0,0,58,0,10450,0,11231,8127,23,416,0,2050,615,0
2023-04-01,勾当台公園,北仙台,26640,13709,1709,1609,100,0,0,0,0,0,79,0,11921,0,12931,9765,53,470,0,1875,768,0
2023-04-01,勾当台公園,北四番丁,3817,1651,210,182,28,0,0,0,0,0,57,0,1384,0,2166,1374,53,140,2,502,95,0
2023-04-01,勾当台公園,広瀬通,2342,845,127,113,14,0,0,0,0,0,57,0,661,0,1497,1135,11,68,1,133,149,0
2023-04-01,勾当台公園,仙台,65627,36996,5278,4926,352,0,0,0,0,0,475,0,31243,0,28631,24647,219,746,4,1889,1126,0
2023-04-01,勾当台公園,五橋,9862,5645,646,608,38,0,0,0,0,0,38,0,4961,0,4217,2983,98,289,0,625,222,0
2023-04-01,勾当台公園,愛宕橋,4527,1999,245,227,18,0,0,0,0,0,14,0,1740,0,2528,2003,8,47,0,393,77,0
2023-04-01,勾当台公園,河原町,9405,4227,404,379,25,0,0,0,0,0,34,0,3789,0,5178,4216,10,121,0,636,195,0
2023-04-01,勾当台公園,長町一丁目,8449,3413,273,254,19,0,0,0,0,0,40,0,3100,0,5036,4197,0,137,0,470,232,0
2023-04-01,勾当台公園,長町,27482,11567,1001,892,109,0,0,0,0,0,91,0,10475,0,15915,12868,12,228,0,2042,765,0
2023-04-01,勾当台公園,長町南,27417,11619,1199,1023,176,0,0,0,0,0,118,0,10301,1,15798,12899,3,213,0,1966,717,0
